Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+10 (cm-3) 
500.1 to 1599.9 Angstroms
Number of lines:  30054
Minimum intensity =        259397.92
Units are:  photons cm-2 sr-1 s-1
Lines marked with a * do not have correspondent observed energy levels 
and have approximate wavelengths.
Calculated: 13/Oct/21 14:22:14

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
859.6010     1.63e+06 Si VI *        5.8   2s2.2p4(3P).3p 2D3/2 - 2s2.2p4(3P).3d 2P3/2
859.6140     3.76e+05 N III *        5.1   2s 2p 3d 4D3/2 - 2p2 3d 4P1/2
859.6190     2.83e+09 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3G3
859.6260     1.26e+08 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5D3
859.6530     3.20e+06 Si VI *        5.8   2s.2p5(3P).3p 4S3/2 - 2s.2p5(3P).3d 4P5/2
859.6750     5.88e+06 Fe III         4.5   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 3D3
859.6900     5.26e+06 Fe VI *        5.3   3p63d24s 4P5/2 - 3p53d4 6F5/2
859.7230     1.80e+11 Fe III         4.4   3s2 3p6 3d6 5D4 - 3s2 3p6 3d5 4p 5F5
859.7240     1.81e+06 P IV           5.1   3p2 3P0 - 3p 3d 3P1
859.7340     4.93e+07 Fe III         4.5   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 3F3
859.7480     2.01e+09 Fe III         4.6   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3G3
859.7570     6.27e+08 Fe III         4.5   3s2 3p6 3d6 3H5 - 3s2 3p6 3d5 4p 3F4
859.8100     5.45e+05 N III *        5.1   2s 2p 3d 4D3/2 - 2p2 3d 4P3/2
859.8270     4.87e+05 S II           4.4   3s2 3p3 2D5/2 - 3p2(3P)4p 2D5/2
859.8340     3.89e+09 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3I5
859.8390     3.18e+10 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3D3
859.8530     4.84e+05 Fe VIII *      5.8   3s2 3p4 3d3 4D3/2 - 3s2 3p5 3d 4d 2F5/2
859.9270     3.61e+08 S VII          5.8   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3P2
859.9490     1.01e+06 N III *        5.1   2s 2p 3d 4D5/2 - 2p2 3d 4P3/2
859.9570     1.18e+06 Fe III         4.6   3s2 3p6 3d5 4s 3D3 - 3s2 3p6 3d5 4p 3D3
860.0260     6.41e+06 Si VI          5.8   2s2.2p4(3P).3p 4D7/2 - 2s2.2p4(3P).3d 2F7/2
860.0350     6.15e+07 Fe VII         5.6   3p6 3d 4p 1F3 - 3p6 3d 4d 3D3
860.0470     3.75e+06 S IX *         6.0   2s2.2p3(2P).3s 1P1 - 2s2.2p3(2P).3p 3P2
860.0820     2.39e+06 P X            6.0   2s2 2p2 3P1 - 2s2 2p2 1S0
860.1030     3.49e+05 Fe III *       4.6   3s2 3p6 3d5 4s 1D2 - 3s2 3p6 3d5 4p 3P2
860.1660     2.32e+09 Fe III         4.5   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 3D2
860.2050     1.71e+07 N II           4.7   2s2.2p2 1S0 - 2s2.2p.3s 3P1
860.2300     8.60e+06 Fe VIII *      5.8   3s2 3p4 3d3 4F7/2 - 3s2 3p5 3d 4d 2G9/2
860.2540     1.21e+06 Fe IX *        5.9   3s 3p5 3d2 1P1 - 3s2 3p5 5p 1S0
860.2590     1.31e+06 Ne VII         5.8   2s 4f 1F3 - 2s 5g 3G4
860.2800     4.56e+05 N III *        5.1   2s 2p 3d 4D5/2 - 2p2 3d 4P5/2
860.3180     3.80e+08 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5S2
860.3560     9.25e+07 S VII          5.8   2s2 2p5 3s 3P2 - 2s2 2p5 3p 3D1
860.3930     1.24e+06 Fe VIII *      5.8   3s2 3p4 3d3 4P3/2 - 3s2 3p5 3d 4d 4F5/2
860.4150     7.46e+05 Si VI *        5.8   2s.2p5(3P).3s 2P1/2 - 2s.2p5(3P).3p 2S1/2
860.4220     1.18e+08 Fe III         4.6   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G3
860.4450     3.03e+06 K VIII         5.7   3s 3p 1P1 - 3p2 3P2
860.4670     1.42e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4D1/2 - 3s2 3p5 3d 4d 2D3/2
860.4710     9.90e+09 S V            5.2   3s 3p 3P2 - 3p2 3P1
860.4780     1.88e+06 P IV           5.1   3p2 3P1 - 3p 3d 3P0
860.4860     1.89e+06 N III *        5.1   2s 2p 3d 4D7/2 - 2p2 3d 4P5/2
860.5190     1.33e+06 Fe VIII *      5.8   3s2 3p4 3d3 4D5/2 - 3s2 3p5 3d 4d 2D3/2
860.5410     1.27e+08 Fe VIII *      5.8   3s2 3p5 3d 4s 2F5/2 - 3s2 3p5 3d 4p 2G7/2
860.5510     1.86e+08 Si IV          4.9   3d 2D5/2 - 5p 2P3/2
860.5600     2.08e+07 Si IV          4.9   3d 2D3/2 - 5p 2P3/2
860.5640     7.81e+08 Fe III         4.6   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3G3
860.5950     2.47e+09 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5F1
860.6850     1.63e+06 Mg VII *       5.8   2s 2p2 3p 1P1 - 2s2 2p 5p 1D2
860.6930     1.69e+07 Ar IX          5.9   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3S1
860.7190     4.68e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4F7/2 - 3s2 3p5 3d 4d 2F5/2
860.7630     2.21e+06 Fe VIII *      5.8   3s2 3p4 3d3 4D7/2 - 3s2 3p5 3d 4d 4P5/2
860.7700     2.80e+07 Fe VII         5.7   3p6 3d 4d 1P1 - 3p6 3d 4f 1P1
860.7730     7.47e+07 Fe III         4.5   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3G3
860.8870     2.78e+10 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5F2
860.9260     2.79e+06 Al IV          5.4   2s2 2p5 3p 1D2 - 2s2 2p5 4s 3P2
860.9700     3.44e+05 Fe VIII *      5.8   3s2 3p4 3d3 2D5/2 - 3s2 3p5 3d 4d 4P5/2
861.0000     2.21e+06 Fe VII *       5.7   3p6 3d 4d 3P2 - 3p6 3d 5p 1F3
861.0300     3.62e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2F5/2 - 3s2 3p5 3d 4d 2D5/2
861.0760     1.41e+08 Fe III         4.5   3s2 3p6 3d6 3H6 - 3s2 3p6 3d5 4p 5F5
861.0970     8.30e+08 Fe III         4.5   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 3F4
861.1180     1.02e+08 Si IV          4.9   3d 2D3/2 - 5p 2P1/2
861.1560     1.59e+06 Fe VIII *      5.8   3s2 3p5 3d 4s 2F7/2 - 3s2 3p4 3d3 2G9/2
861.2230     9.41e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4P1/2 - 3s2 3p5 3d 4d 4D3/2
861.2520     1.09e+07 P IX           5.9   2s2.2p3 4S3/2 - 2s2.2p3 2P1/2
861.2670     1.83e+08 Fe VII *       5.6   3p6 3d 4s 1D2 - 3p5 3d3(2F) 1D2
861.2670     9.48e+06 Ne VII *       5.8   2s 4f 1F3 - 2s 5g 1G4
861.2860     9.98e+09 Fe III         4.5   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 3D2
861.3080     1.09e+06 Ne VII *       5.8   2p 4d 1P1 - 2p 5f 1D2
861.3560     6.80e+05 S II           4.4   3s2 3p3 2D3/2 - 3p2(3P)3d 4P1/2
861.3580     2.06e+06 Ne V *         5.6   2s2 2p 3d 3P1 - 2s2 2p 4p 3S1
861.3780     1.75e+06 Fe X *         5.9   3s2 3p4 4s 4P5/2 - 3s2 3p4 4p 2P3/2
861.4300     1.43e+08 Fe VIII *      5.8   3s2 3p5 3d 4s 4F9/2 - 3s2 3p5 3d 4p 4F9/2
861.4320     2.93e+05 Fe III         4.6   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3G3
861.5180     4.27e+05 Al VIII *      5.9   2s2 2p 3s 3P1 - 2s2 2p 3p 1D2
861.5310     6.16e+05 P IV           5.1   3p2 3P1 - 3p 3d 3P1
861.5530     2.33e+07 N III *        5.1   2s 2p 3s 4P3/2 - 2p2 3s 4P5/2
861.5550     3.71e+05 Fe IX *        5.9   3s2 3p4 3d 4s 3P1 - 3s2 3p4 3d 4p 3P0
861.5560     1.99e+06 Fe VIII *      5.8   3s2 3p4 3d3 4G5/2 - 3s2 3p5 3d 4d 4D5/2
861.5790     8.20e+06 Fe VIII *      5.8   3s2 3p5 3d 4s 4D5/2 - 3s2 3p5 3d 4p 4D3/2
861.5810     3.99e+09 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3H4
861.6080     6.33e+09 Fe III         4.5   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4p 3F4
861.6080     2.89e+05 Fe VIII *      5.8   3s2 3p5 3d 4s 4P5/2 - 3s2 3p4 3d3 2F7/2
861.6360     1.58e+06 Fe IX *        5.9   3s2 3p5 5p 1D2 - 3s2 3p3 3d3 3D2
861.6370     9.49e+06 Fe IX *        5.8   3s2 3p5 4d 3P1 - 3s2 3p5 4f 3D1
861.7520     4.51e+07 Fe III         4.4   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 5S2
861.7780     3.18e+10 Fe III         4.4   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 5F3
861.8230     1.02e+08 Fe III         4.5   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3G3
861.8370     1.13e+11 Fe III         4.4   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 5F4
861.8640     2.60e+07 N III *        5.1   2s 2p 3s 4P1/2 - 2p2 3s 4P3/2
861.8800     3.18e+05 Fe IX *        5.9   3s2 3p4 3d 4s 3F3 - 3s2 3p4 3d 4p 3G4
861.8830     1.25e+06 Si VI *        5.8   2s2.2p4(1D).3d 2P1/2 - 2s2.2p4(3P).4p 2S1/2
861.9060     2.86e+05 Fe VIII *      5.8   3s 3p6 3d2 2G7/2 - 3s2 3p5 3d 4s 2F5/2
861.9650     7.88e+05 Fe VIII *      5.8   3s2 3p4 3d3 4F7/2 - 3s2 3p5 3d 4d 4F5/2
861.9870     8.78e+05 Fe VIII *      5.8   3s2 3p4 3d3 4F7/2 - 3s2 3p5 3d 4d 2G7/2
861.9940     1.98e+06 Mg IV          5.4   2s2 2p4 3p 4D1/2 - 2s2 2p4 4s 4P3/2
862.0300     1.82e+10 Fe III         4.4   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 5F1
862.0320     3.41e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4D3/2 - 3s2 3p5 3d 4d 2P3/2
862.0350     1.20e+08 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3G3
862.1210     9.93e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 2F5/2 - 3s2 3p5 3d 4d 4F7/2
862.1340     2.55e+07 Fe IX *        5.8   3s2 3p5 4p 3P1 - 3s2 3p5 4d 3P2
862.1850     5.49e+07 O III *        5.1   2s2 2p 3p 1P1 - 2s2 2p 5s 1P1
862.1880     2.06e+06 Si VI *        5.8   2s.2p5(3P).3p 4D7/2 - 2s.2p5(3P).3d 2F7/2
862.1880     4.48e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 2F7/2 - 3s2 3p5 3d 4d 4D5/2
862.1940     7.60e+09 Fe III         4.4   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 5D2
862.2180     3.41e+06 Ne VI          5.7   2s 2p 3s 2P3/2 - 2p2 3s 2D5/2
862.2400     8.85e+05 Fe VIII *      5.8   3s2 3p4 3d3 4F5/2 - 3s2 3p5 3d 4d 2D5/2
862.2470     1.75e+06 Si VII         5.8   2s2.2p3(2P).3p 3S1 - 2s2.2p3(2P).3d 3P0
862.2850     3.45e+07 Fe VIII *      5.8   3s2 3p5 3d 4p 4P5/2 - 3s2 3p5 3d 4d 4D7/2
862.3070     2.80e+06 Fe VIII *      5.8   3s2 3p5 3d 4s 2P1/2 - 3s2 3p5 3d 4p 4S3/2
862.3230     3.60e+10 Fe III         4.4   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 5F2
862.3370     8.31e+06 N III *        5.1   2s 2p 3s 4P3/2 - 2p2 3s 4P3/2
862.3370     3.27e+06 N III *        5.1   2s 2p 3s 4P1/2 - 2p2 3s 4P1/2
862.3470     5.45e+07 N III *        5.1   2s 2p 3s 4P5/2 - 2p2 3s 4P5/2
862.3540     9.29e+05 N III *        5.1   2s 2p 3p 2D3/2 - 2p2 3p 2P1/2
862.3590     3.51e+05 Si VI *        5.8   2s2.2p4(1D).3d 2P3/2 - 2s2.2p4(3P).4p 2D5/2
862.3600     1.39e+08 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 5D3
862.3810     4.75e+05 Fe VIII *      5.8   3s2 3p5 3d 4s 4D5/2 - 3s2 3p4 3d3 4F5/2
862.3950     3.75e+05 Al III         4.6   3s 2S1/2 - 3d 2D5/2
862.4060     7.39e+05 Ne V *         5.6   2s2 2p 3d 3P0 - 2s2 2p 4p 3S1
862.4210     4.71e+06 Mg VI *        5.8   2s2.2p2(3P).3p 2D5/2 - 2s2.2p2(1D).3d 2D5/2
862.4480     1.59e+06 Si V           5.6   2s2 2p5 3d 3P1 - 2s2 2p5 4p 1D2
862.4480     1.46e+06 Si V           5.6   2s2 2p5 3d 3P1 - 2s2 2p5 4p 3P1
862.4540     8.88e+05 Al IV          5.4   2s2 2p5 3p 1P1 - 2s2 2p5 4s 3P1
862.4700     3.86e+09 Fe III         4.6   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3F4
862.5520     2.08e+06 Fe VIII *      5.8   3s2 3p4 3d3 2P1/2 - 3s2 3p5 3d 4d 4D1/2
862.5590     1.17e+06 S II           4.4   3s2 3p3 2D5/2 - 3p2(3P)3d 4P3/2
862.6090     6.07e+06 O III *        5.1   2s2 2p 3p 1S0 - 2s 2p2 3p 1P1
862.6120     1.86e+09 Fe III         4.6   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3F4
862.7090     6.15e+06 Fe VIII *      5.8   3s2 3p4 3d3 4F7/2 - 3s2 3p5 3d 4d 2F7/2
862.7360     1.75e+10 Fe III         4.4   3s2 3p6 3d6 5D0 - 3s2 3p6 3d5 4p 5F1
862.7790     4.85e+07 Fe IX *        5.8   3s2 3p5 4d 1F3 - 3s2 3p5 4f 3F4
862.7790     7.26e+05 Fe IX *        5.9   3s2 3p4 3d 4s 1F3 - 3s2 3p4 3d 4p 3F4
862.7830     1.27e+06 Fe VII *       5.7   3p5 3d3(4P) 5P2 - 3p6 3d 4d 1D2
862.7980     2.49e+06 Fe VII *       5.7   3p6 3d 4d 3F2 - 3p6 3d 5p 3F3
862.8100     1.64e+07 N III *        5.1   2s 2p 3s 4P3/2 - 2p2 3s 4P1/2
862.9310     3.50e+06 Fe III         4.5   3s2 3p6 3d6 3H5 - 3s2 3p6 3d5 4p 5F5
862.9390     4.01e+05 Fe XI *        6.0   3s2 3p 3d3 3D3 - 3s2 3p3 4f 3F4
863.0060     1.10e+06 Al V *         5.6   2s2 2p4 3d 4D7/2 - 2s2 2p4 4p 4D7/2
863.0440     5.19e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4D3/2 - 3s2 3p5 3d 4d 2D5/2
863.0730     1.86e+06 Si VI *        5.8   2s2.2p4(3P).3p 2D5/2 - 2s2.2p4(3P).3d 2D3/2
863.0880     1.04e+06 Si V *         5.7   2s2 2p5 4s 3P1 - 2s2 2p5 5p 3P0
863.1060     1.85e+09 Fe III         4.5   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 3F4
863.1110     7.67e+05 Fe VIII *      5.8   3s2 3p4 3d3 4F5/2 - 3s2 3p5 3d 4d 2G7/2
863.1330     1.71e+06 N III *        5.1   2s 2p 3p 2D5/2 - 2p2 3p 2P3/2
863.1330     2.81e+07 N III *        5.1   2s 2p 3s 4P5/2 - 2p2 3s 4P3/2
863.1480     2.92e+05 N IV           5.2   2p 3s 1P1 - 2s 7d 1D2
863.1850     1.97e+08 Fe VIII *      5.8   3s2 3p5 3d 4s 4F7/2 - 3s2 3p5 3d 4p 4G9/2
863.2080     1.79e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4D7/2 - 3s2 3p5 3d 4d 4G5/2
863.2250     2.72e+09 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 5D2
863.2290     4.51e+09 Fe III         4.5   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 3F2
863.2820     5.81e+07 Fe VIII *      5.8   3s2 3p5 3d 4s 4F5/2 - 3s2 3p5 3d 4p 4F7/2
863.3000     2.68e+06 P IV           5.1   3p2 3P1 - 3p 3d 3P2
863.3150     8.61e+09 Fe III         4.6   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 1P1
863.3180     3.34e+07 Fe III         4.6   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4p 3D3
863.3490     1.33e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4F3/2 - 3s2 3p5 3d 4d 4P5/2
863.3490     1.26e+08 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3H4
863.3930     2.16e+08 Si VI          5.8   2s2.2p4(1D).3p 2F7/2 - 2s2.2p4(1D).3d 2F7/2
863.4310     4.84e+05 Fe X *         5.9   3s2 3p4 4d 4F3/2 - 3s2 3p4 4f 4G5/2
863.4310     3.93e+06 Fe X *         5.9   3s2 3p4 4d 2G7/2 - 3s2 3p4 4f 2H9/2
863.4330     4.65e+07 Fe IX *        5.8   3s2 3p5 4d 3D2 - 3s2 3p5 4f 3F3
863.4390     1.79e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 2P1/2 - 3s2 3p5 3d 4d 2P3/2
863.4460     4.12e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2P3/2 - 3s2 3p5 3d 4d 2P3/2
863.4680     6.06e+08 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3D1
863.4700     3.83e+07 S VIII         5.9   2s2.2p4(3P).3s 4P1/2 - 2s2.2p4(3P).3p 4D1/2
863.4760     1.22e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 2P3/2 - 3s2 3p5 3d 4d 2P1/2
863.5130     1.82e+07 Fe VIII *      5.8   3s2 3p5 3d 4s 4F3/2 - 3s2 3p4 3d3 4P5/2
863.5580     1.38e+06 Fe VIII *      5.8   3s2 3p4 3d3 4P3/2 - 3s2 3p5 3d 4d 2F5/2
863.5650     3.64e+06 Fe VIII *      5.8   3s2 3p5 3d 4s 4D1/2 - 3s2 3p5 3d 4p 4D1/2
863.6360     5.96e+06 O V            5.4   2s 4s 1S0 - 2p 4d 1P1
863.6460     4.19e+05 S II           4.4   3s2 3p3 2D3/2 - 3p2(3P)4p 2D3/2
863.6940     1.03e+07 Mg IV          5.4   2s2 2p4 3p 4D5/2 - 2s2 2p4 4s 4P5/2
863.7350     2.96e+05 Fe III         4.5   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5F1
863.7440     1.73e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4P5/2 - 3s2 3p5 3d 4d 2P3/2
863.7580     8.26e+05 Fe III         4.6   3s2 3p6 3d5 4s 3D2 - 3s2 3p6 3d5 4p 3D2
863.7890     1.40e+08 Fe VII *       5.6   3p6 3d 4s 3D3 - 3p5 3d3(a 2D) 3P2
863.8410     1.60e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4F3/2 - 3s2 3p5 3d 4d 2D3/2
863.8560     6.97e+07 Fe VIII *      5.8   3s2 3p5 3d 4p 2G9/2 - 3s2 3p5 3d 4d 2G9/2
863.8650     8.18e+06 O V            5.4   2p 3d 3F2 - 2s 5g 3G3
863.9120     1.39e+10 Fe III         4.5   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4p 3F3
863.9160     8.52e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2F5/2 - 3s2 3p5 3d 4d 2F5/2
863.9500     3.54e+08 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 5D4
864.0060     8.96e+05 Fe IX *        5.8   3s2 3p5 4d 1F3 - 3s2 3p5 4f 3F3
864.0320     6.68e+10 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5F3
864.0880     5.60e+05 Fe VIII *      5.8   3s2 3p5 3d 4s 4D3/2 - 3s2 3p4 3d3 4F3/2
864.0880     1.45e+07 Fe IX *        5.8   3s 3p5 3d2 3F2 - 3s2 3p5 4f 1F3
864.0950     4.41e+08 Na VII         5.8   2s2 2p 2P1/2 - 2s 2p2 4P3/2
864.1320     3.26e+07 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 5D3
864.1680     2.25e+07 Fe III         4.5   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 1F3
864.1720     1.04e+06 Mg III         5.2   2s2 2p5 3p 3D1 - 2s2 2p5 5s 3P1
864.1940     3.84e+05 Cr VIII *      5.8   3s2.3p4.4s 4P3/2 - 3s2.3p3(2P).3d2(3P) 4S3/2
864.2070     3.42e+07 Fe VIII *      5.8   3s2 3p6 5d 2D3/2 - 3s2 3p6 6f 2F5/2
864.2520     4.26e+05 Fe X *         5.9   3s2 3p4 4d 2F5/2 - 3s2 3p4 4f 4D7/2
864.2750     1.58e+09 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 5D1
864.2820     2.05e+06 Fe III         4.5   3s2 3p6 3d6 3H4 - 3s2 3p6 3d5 4p 5F5
864.2990     4.50e+05 Si V           5.6   2s2 2p5 3d 3P0 - 2s2 2p5 4p 3D1
864.3210     6.62e+07 Si VII *       5.8   2s2.2p3(2D).3p 1P1 - 2s2.2p3(2D).3d 1S0
864.3340     5.70e+07 Fe IX *        5.8   3s2 3p5 4d 3F2 - 3s2 3p5 4f 3G3
864.3640     8.44e+06 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 5G3
864.3800     2.26e+07 Fe III         4.5   3s2 3p6 3d6 3H5 - 3s2 3p6 3d5 4p 5F4
864.3920     4.06e+09 Fe III         4.5   3s2 3p6 3d6 3H6 - 3s2 3p6 3d5 4p 5G6
864.3980     4.22e+08 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 5D2
864.4090     9.44e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4D5/2 - 3s2 3p5 3d 4d 4D5/2
864.4160     1.26e+07 Fe VIII *      5.8   3s2 3p5 3d 4p 4D7/2 - 3s2 3p5 3d 4d 4F5/2
864.4220     8.02e+09 Fe III         4.5   3s2 3p6 3d6 3H6 - 3s2 3p6 3d5 4p 3G5
864.4310     1.14e+07 Fe VIII *      5.8   3s2 3p4 3d3 4D5/2 - 3s2 3p5 3d 4d 4F5/2
864.4500     1.29e+09 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5D2
864.5580     8.68e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4D3/2 - 3s2 3p5 3d 4d 2P3/2
864.5640     5.23e+06 Fe III         4.6   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4p 3F4
864.5760     2.52e+08 Fe III         4.6   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3H5
864.5800     1.56e+06 Fe IX *        5.9   3s2 3p4 3d 4s 3F4 - 3s2 3p4 3d 4p 3F3
864.6630     8.05e+05 Fe XI *        6.0   3s2 3p3 4d 3P2 - 3s2 3p3 4f 3D3
864.7440     3.48e+09 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5D1
864.8540     5.64e+05 N V            5.7   1s2.4d 2D3/2 - 1s2.7f 2F5/2
864.8720     1.11e+06 Fe VII *       5.6   3p5 3d3(2G) 3H5 - 3p6 3d 4d 3G4
864.9210     7.86e+06 Si V           5.7   2s2 2p5 3d 3D1 - 2s2 2p5 4p 1S0
864.9230     8.05e+05 N V            5.7   1s2.4d 2D5/2 - 1s2.7f 2F7/2
864.9850     1.04e+06 Fe VIII *      5.8   3s2 3p4 3d3 4D5/2 - 3s2 3p5 3d 4d 2F7/2
864.9880     1.20e+10 Fe III         4.5   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 3F2
865.0230     1.44e+06 P IV           5.1   3p2 3P2 - 3p 3d 3P1
865.0310     3.64e+07 Fe IX *        5.8   3s2 3p5 4p 3P0 - 3s2 3p5 4d 3P1
865.1270     7.22e+06 Ar VII         5.6   3s2 1S0 - 3s 3p 3P2
865.1270     1.12e+07 Fe VIII *      5.8   3s2 3p5 3d 4s 2F5/2 - 3s2 3p5 3d 4p 2F5/2
865.1490     3.06e+05 Fe VIII *      5.8   3s2 3p4 3d3 4G7/2 - 3s2 3p5 3d 4d 4D7/2
865.1640     8.76e+05 Fe VIII *      5.8   3s2 3p4 3d3 2D5/2 - 3s2 3p5 3d 4d 4G7/2
865.1940     2.70e+06 Fe VIII *      5.8   3s2 3p5 3d 4s 4D5/2 - 3s2 3p4 3d3 2G7/2
865.2070     2.97e+06 O V            5.4   2p 3d 3F3 - 2s 5g 1G4
865.2090     3.75e+07 Fe VII *       5.7   3p6 3d 4d 3F4 - 3p6 3d 5p 3F4
865.2240     7.25e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 4P5/2 - 3s2 3p5 3d 4d 4F7/2
865.2350     7.32e+05 O V            5.4   2p 3d 3F3 - 2s 5g 3G3
865.2350     1.05e+07 O V            5.4   2p 3d 3F3 - 2s 5g 3G4
865.3080     9.25e+06 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 5D3
