Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+08 (cm-3) 
165.0 to 295.0 Angstroms
Number of lines:  4124
Minimum intensity =    2.4893286e-06
Units are:  erg cm-2 sr-1 s-1
Calculated: 13/May/22 14:39:16

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
253.3470     8.62e-06 S XI          6.10   2s 2p3 3P1 - 2p4 3P2
253.3630     1.84e-05 Mg VIII       5.90   2s 2p2 4P1/2 - 2p3 2P1/2
253.3920     5.15e-04 Fe XI         6.00   3s2 3p3 3d 5D4 - 3s 3p4 3d 3D3
253.4280     1.25e-05 Na VIII       5.90   2p 3p 1P1 - 2p 4d 1D2
253.5210     1.99e-01 Fe VII        5.60   3p6 3d2 3F3 - 3p5 3d3(4F) 5D3
253.5600     3.20e-02 Fe VII        5.60   3p6 3d2 3F3 - 3p5 3d3(4F) 5D2
253.5750     1.19e-04 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 2P1/2
253.6250     1.88e-05 S XI          6.10   2s 2p3 3P2 - 2p4 3P2
253.6270     6.72e-06 Mg VIII       5.90   2s 2p 3p 2D5/2 - 2s 2p 4d 4D5/2
253.6590     4.73e-05 Ar IX         5.95   2s2 2p5 3d 1D2 - 2s2 2p5 4p 3D1
253.6620     9.96e-05 Mg VII        5.80   2s2 2p2 3P2 - 2s 2p3 1P1
253.6760     1.51e-05 Ni XIV        6.15   3s2.3p3 2D5/2 - 3s.3p4 2P3/2
253.6970     5.11e-05 Ar IX         5.95   2s2 2p5 3d 3D2 - 2s2 2p5 4p 3P1
253.7440     8.72e-05 Ar IX         5.95   2s2 2p5 3d 3D3 - 2s2 2p5 4p 1D2
253.7500     7.64e-06 Ne III        5.10   2s2.2p4 3P1 - 2s2.2p3(4S).3d 5D1
253.7900     1.90e-01 Si X          6.00   2s2 2p 2P1/2 - 2s 2p2 2P3/2
253.7970     4.96e-04 Si IX         5.95   2s2 2p2 1D2 - 2s 2p3 3S1
253.8950     5.82e-06 Ar IX         5.95   2s2 2p5 3d 3D2 - 2s2 2p5 4p 1D2
253.9290     4.63e-06 Ne III        5.10   2s2.2p4 3P0 - 2s2.2p3(4S).3d 5D1
253.9560     7.71e+00 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 4D7/2
253.9700     1.47e-04 S X           6.00   2s2.2p3 2P1/2 - 2s.2p4 2D3/2
253.9730     7.13e-05 Mg VIII       5.90   2s 2p2 4P3/2 - 2p3 2P3/2
254.0010     5.51e-05 S IX          5.95   2s2.2p4 1D2 - 2s.2p5 3P1
254.0490     4.82e-06 Fe VIII       5.75   3s2 3p5 3d2 4S3/2 - 3s2 3p5 3d 4s 4D1/2
254.0500     9.17e-05 P XI          6.05   2s2 2p 2P3/2 - 2s 2p2 2S1/2
254.0510     4.60e-01 Fe VII        5.60   3p6 3d2 3F4 - 3p5 3d3(4F) 5D4
254.0980     3.06e-06 Mg VIII       5.90   2s 2p2 4P3/2 - 2p3 2P1/2
254.1590     8.21e-03 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 4D5/2
254.1790     2.99e-06 Ar XI         6.05   2s2.2p4 1S0 - 2s.2p5 3P1
254.1810     4.46e-06 Fe XIV        6.15   3s.3p2 2D3/2 - 3s.3p(3P).3d 4D3/2
254.1810     5.39e-06 O IV          5.35   2s 2p2 2P1/2 - 2s 2p 4s 2P3/2
254.2980     1.47e-05 S VIII        5.90   2s2.2p4(1D).3d 2G9/2 - 2s2.2p4(1D).4f 2G9/2
254.3390     4.67e-06 O IV          5.35   2s 2p2 2P3/2 - 2s 2p 4s 2P3/2
254.3460     1.01e-01 Fe VII        5.60   3p6 3d2 3F4 - 3p5 3d3(4F) 5D3
254.5060     2.49e-04 Ne V          5.60   2p4 1D2 - 2s 2p2 3p 1F3
254.5120     3.82e-05 Ar IX         5.95   2s2 2p5 3d 3F2 - 2s2 2p5 4p 1P1
254.5280     8.87e-02 Ne V          5.55   2s 2p3 1D2 - 2s2 2p 3p 1D2
254.5960     3.87e-01 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 3F4
254.6160     6.84e-05 Ar IX         5.95   2s2 2p5 3d 1F3 - 2s2 2p5 4p 3P2
254.6540     7.78e-05 Ne VII        5.75   2s 3d 3D1 - 2s 5p 3P1
254.6540     6.24e-06 Ne VII        5.75   2s 3d 3D1 - 2s 5p 3P2
254.6540     1.29e-04 Ne VII        5.75   2s 3d 3D1 - 2s 5p 3P0
254.6830     2.33e-04 Ne VII        5.75   2s 3d 3D2 - 2s 5p 3P1
254.6830     9.30e-05 Ne VII        5.75   2s 3d 3D2 - 2s 5p 3P2
254.7180     2.15e-04 O VI          5.75   1s2.3s 2S1/2 - 1s2.7p 2P1/2
254.7180     4.30e-04 O VI          5.75   1s2.3s 2S1/2 - 1s2.7p 2P3/2
254.7310     5.18e-04 Ne VII        5.75   2s 3d 3D3 - 2s 5p 3P2
255.0560     2.82e-05 Mg VIII       5.90   2s 2p2 4P5/2 - 2p3 2P3/2
255.0630     1.40e-03 S X           6.00   2s2.2p3 2P3/2 - 2s.2p4 2D5/2
255.0825     2.75e-06 O VII         6.05   1s.3s 1S0 - 1s.5p 1P1
255.1100     2.71e+00 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 4D3/2
255.1346     6.18e-06 O VII         6.05   1s.3p 3P2 - 1s.5d 3D3
255.1440     1.01e-03 N IV          5.25   2p 2p 1D2 - 2p 4s 1P1
255.2500     1.06e-01 O IV          5.30   2s 2p2 2D5/2 - 2s 2p 3s 2P3/2
255.2520     4.69e-06 Ti XII        6.00   4p 2P1/2 - 5s 2S1/2
255.2590     1.20e-02 O IV          5.30   2s 2p2 2D3/2 - 2s 2p 3s 2P3/2
255.2648     3.29e-06 O VII         6.00   1s.3p 3P1 - 1s.5d 3D2
255.2660     5.63e-02 O IV          5.30   2s 2p2 2D3/2 - 2s 2p 3s 2P1/2
255.3290     3.71e-06 Fe VI         5.30   3p63d3 4P1/2 - 3p63d24p 2P3/2
255.3500     4.19e+00 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 4D5/2
255.3930     1.95e-01 Fe X          5.90   3s2 3p5 2P3/2 - 3s2 3p4 3d 4D1/2
255.4110     1.91e-05 Ar IX         5.95   2s2 2p5 3d 3F2 - 2s2 2p5 4p 3D2
255.4600     3.55e-05 Ne III        5.10   2s2.2p4 3P2 - 2s2.2p3(2D).3p 3F4
255.4620     7.79e-06 Fe VI         5.30   3p63d3 4P3/2 - 3p63d24p 2P3/2
255.4740     9.03e-06 Ne III        5.10   2s2.2p4 3P2 - 2s2.2p3(2D).3p 3F3
255.5190     9.66e-06 Fe XIII       6.10   3s 3p3 1D2 - 3s 3p2 3d 3D2
255.5900     3.50e-05 P V           5.15   3s 2S1/2 - 5p 2P3/2
255.6260     2.66e-05 S VIII        5.90   2s2.2p4(3P).3p 4S3/2 - 2s2.2p4(3P).4s 4P3/2
255.6770     1.75e-05 P V           5.15   3s 2S1/2 - 5p 2P1/2
255.6840     1.37e+00 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 4D1/2
255.7510     4.88e-06 Fe XIII       6.10   3s2 3p 3d 3D1 - 3s 3p2 3d 3P2
255.8940     1.84e-05 Ne III        5.10   2s2.2p4 3P1 - 2s2.2p3(2D).3p 3F3
255.8990     1.25e-05 Fe VI         5.30   3p63d3 4P5/2 - 3p63d24p 2P3/2
255.9010     2.76e-04 Al VII        5.80   2s2.2p3 2D3/2 - 2s.2p4 2S1/2
255.9040     9.08e-06 Ne III        5.10   2s2.2p4 3P1 - 2s2.2p3(2D).3p 3F2
255.9170     1.01e-04 Ne VII        5.75   2p 3d 3D3 - 2p 5f 3F4
255.9610     5.53e-05 Ar IX         5.95   2s2 2p5 3d 3D1 - 2s2 2p5 4p 3P0
256.0860     9.14e-06 Ne III        5.10   2s2.2p4 3P0 - 2s2.2p3(2D).3p 3F2
256.1130     8.12e-05 S VIII        5.90   2s2.2p4(1D).3d 2G7/2 - 2s2.2p4(1D).4f 2H9/2
256.2220     2.98e-03 K VIII        5.75   3s 3d 1D2 - 3s 4f 1F3
256.2320     1.29e-05 Ar IX         5.95   2s2 2p5 3d 1F3 - 2s2 2p5 4p 3D3
256.2470     1.94e-03 O IV          5.25   2s2 2p 2P1/2 - 2s2 3p 2P3/2
256.3100     3.49e-02 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 4D3/2
256.3170     1.39e+01 He II         4.90   1s 2S1/2 - 3p 2P3/2
256.3180     6.97e+00 He II         4.90   1s 2S1/2 - 3p 2P1/2
256.3630     3.99e-06 Fe VIII       5.75   3s2 3p5 3d2 4S3/2 - 3s2 3p5 3d 4s 4D7/2
256.3660     2.13e-05 O IV          5.35   2s 2p2 2P3/2 - 2s 2p 3d 2F5/2
256.3770     6.57e-01 Si X          6.00   2s2 2p 2P1/2 - 2s 2p2 2P1/2
256.3980     9.76e-01 Fe X          5.90   3s2 3p5 2P3/2 - 3s2 3p4 3d 4D3/2
256.4000     1.76e-02 Fe XIII       6.10   3s2 3p2 1D2 - 3s 3p3 1P1
256.4100     1.06e-01 Fe XII        6.05   3s2 3p3 2D5/2 - 3s2 3p2 3d 4F7/2
256.5010     1.94e-03 O IV          5.25   2s2 2p 2P3/2 - 2s2 3p 2P3/2
256.5310     6.71e-03 Si VIII       5.90   2s.2p4 2D5/2 - 2p5 2P3/2
256.5440     8.86e-04 Si VIII       5.90   2s.2p4 2D3/2 - 2p5 2P3/2
256.5480     1.94e-05 Ne V          5.55   2p4 3P2 - 2s2 2p 4s 3P2
256.5580     1.91e-03 O IV          5.25   2s2 2p 2P3/2 - 2s2 3p 2P1/2
256.5950     3.96e-04 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 2P3/2
256.6470     5.29e-05 Ne VII        5.75   2p 3d 3D1 - 2p 5f 3F2
256.6850     4.60e-04 S XIII        6.20   2s2 1S0 - 2s 2p 1P1
256.6870     1.21e-04 Ne VII        5.75   2p 3d 3D2 - 2p 5f 3F3
256.7600     6.75e-06 Fe VI         5.30   3p63d3 4P1/2 - 3p63d24p 2P1/2
256.8110     3.93e-06 P VI          5.75   2s2 2p5 3p 3D2 - 2s2 2p5 5s 1P1
256.8190     5.81e-06 Ne VII        5.75   2p 3d 3D2 - 2p 5f 3F2
256.8300     4.87e-06 Ne VII        5.75   2p 3d 3D3 - 2p 5f 3F3
256.8940     2.40e-05 Fe VI         5.30   3p63d3 4P3/2 - 3p63d24p 2P1/2
256.9190     9.94e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 5D4
256.9200     5.12e-03 Cr VII        5.75   3s2.3p6 1S0 - 3s2.3p5.3d 1F3
256.9460     1.44e-02 Fe XII        6.05   3s2 3p3 2D3/2 - 3s2 3p2 3d 4F5/2
256.9780     8.22e-06 Ne III        5.10   2s2.2p4 3P2 - 2s2.2p3(2D).3p 3D3
257.0240     5.16e-06 Ne III        5.10   2s2.2p4 3P2 - 2s2.2p3(2D).3p 3D2
257.0690     6.39e-06 Ne V          5.55   2p4 3P1 - 2s2 2p 4s 3P2
257.1270     2.10e-05 Fe XV         6.20   3p2 1D2 - 3p 3d 1D2
257.1470     5.65e-02 S X           6.00   2s2.2p3 4S3/2 - 2s.2p4 4P1/2
257.1500     1.10e-04 Ne III        5.15   2s2.2p4 1S0 - 2s2.2p3(2D).3d 3S1
257.1580     2.79e-05 Ti XI         5.95   3s 3p 3P1 - 3s 3d 1D2
257.1690     6.72e-06 Ne V          5.55   2p4 3P2 - 2s2 2p 4s 3P1
257.1690     1.58e-03 Fe XIII       6.10   3s2 3p2 1D2 - 3s2 3p 3d 3F3
257.1780     1.84e-05 Fe XIV        6.15   3s.3p2 2D5/2 - 3s.3p(3P).3d 4P5/2
257.2590     2.19e+00 Fe X          5.90   3s2 3p5 2P3/2 - 3s2 3p4 3d 4D5/2
257.2610     8.05e+00 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 4D7/2
257.3010     2.61e-06 Mg X          6.00   1s2.4p 2P1/2 - 1s2.6d 2D3/2
257.3010     2.16e-04 Ne III        5.15   2s2.2p4 1S0 - 2s2.2p3(2D).3d 3P1
257.3090     1.05e-02 Si IX         5.95   2s 2p3 3D1 - 2p4 3P0
257.3470     1.92e-05 Cl XII        6.15   2s2 2p2 3P0 - 2s 2p3 3D1
257.3940     1.10e-02 Fe XIV        6.15   3s2.3p 2P1/2 - 3s.3p2 2P1/2
257.4030     2.94e-06 Ne III        5.10   2s2.2p4 3P1 - 2s2.2p3(2D).3p 3D3
257.4270     9.52e-06 Ti XII        6.00   4p 2P3/2 - 5s 2S1/2
257.4480     2.76e-04 Ne V          5.60   2p4 1D2 - 2s 2p2 3p 1D2
257.4560     3.86e-06 Ne III        5.10   2s2.2p4 3P1 - 2s2.2p3(2D).3p 3D1
257.4600     1.76e-05 S VIII        5.90   2s2.2p4(3P).3d 4F7/2 - 2s2.2p4(3P).4f 4G7/2
257.5100     9.17e-04 Fe XIII       6.10   3s2 3p 3d 3D3 - 3s 3p2 3d 3P2
257.5470     2.14e-01 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 3F3
257.5540     7.04e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 5D3
257.5590     8.30e-06 Fe XIII       6.10   3s2 3p 3d 3D2 - 3s 3p2 3d 3P2
257.6260     9.33e-06 Na VIII       5.90   2p 3p 3D1 - 2p 4d 1D2
257.6920     4.24e-06 Ne V          5.55   2p4 3P1 - 2s2 2p 4s 3P1
257.7250     1.68e-04 S VII         5.85   2s2 2p5 3d 1P1 - 2s2 2p5 5f 1D2
257.7720     3.32e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 5D2
257.7900     3.84e-05 S VIII        5.90   2s2.2p4(3P).3d 4F7/2 - 2s2.2p4(3P).4f 4G9/2
257.8900     5.80e-06 Ne V          5.55   2p4 3P1 - 2s2 2p 4s 3P0
257.9140     1.06e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 5D1
257.9200     5.55e-06 Ne V          5.55   2p4 3P0 - 2s2 2p 4s 3P1
258.0800     2.82e-01 Si IX         5.95   2s2 2p2 1D2 - 2s 2p3 1D2
258.1130     2.58e-02 Fe VII        5.60   3p6 3d2 1D2 - 3p5 3d3(4F) 5F3
258.1170     5.63e-03 O IV          5.30   2s 2p2 2D3/2 - 2s 2p 3d 2P1/2
258.2080     1.04e-02 O IV          5.30   2s 2p2 2D5/2 - 2s 2p 3d 2P3/2
258.2180     9.74e-04 O IV          5.30   2s 2p2 2D3/2 - 2s 2p 3d 2P3/2
258.2200     2.88e-06 S VIII        5.90   2s2.2p4(3P).3d 4F9/2 - 2s2.2p4(3P).4f 4G9/2
258.2590     1.08e-04 S VIII        5.90   2s2.2p4(3P).3d 4F5/2 - 2s2.2p4(3P).4f 4G7/2
258.3040     4.53e-06 Fe XIV        6.15   3s.3p(3P).3d 2D5/2 - 3p2.3d 2F7/2
258.3130     8.09e-05 S VII         5.85   2s2 2p5 3d 1P1 - 2s2 2p5 5f 3D2
258.3380     1.32e-04 S VIII        5.90   2s2.2p4(3P).3d 4F9/2 - 2s2.2p4(3P).4f 4G11/2
258.3510     4.89e-06 Na VIII       5.90   2p 3s 1P1 - 2p 4p 1P1
258.3670     6.59e-04 Fe XIII       6.10   3s2 3p 3d 3F2 - 3s 3p2 3d 3D2
258.3740     9.62e-01 Si X          6.00   2s2 2p 2P3/2 - 2s 2p2 2P3/2
258.3950     2.24e-02 Si IX         5.95   2s 2p3 3D2 - 2p4 3P1
258.4380     5.32e-06 O VII         6.00   1s.3p 3P1 - 1s.5s 3S1
258.4380     8.87e-06 O VII         6.00   1s.3p 3P2 - 1s.5s 3S1
258.4590     1.06e-05 S VIII        5.90   2s2.2p4(3P).3d 4F5/2 - 2s2.2p4(3P).4f 2D5/2
258.4920     8.48e-03 Si IX         5.95   2s 2p3 3D1 - 2p4 3P1
258.6040     2.97e-03 S IX          5.95   2s2.2p4 1D2 - 2s.2p5 3P2
258.6450     1.91e-05 K VIII        5.70   3p2 3P2 - 3s 4p 1P1
258.6540     3.56e-02 Cr VII        5.75   3s2.3p6 1S0 - 3s2.3p5.3d 3D2
258.7290     4.50e-05 Ne VII        5.75   2s 3d 1D2 - 2s 5f 3F3
258.8920     1.40e-01 O IV          5.30   2s 2p2 2D5/2 - 2s2 4f 2F7/2
258.8990     7.53e-03 O IV          5.30   2s 2p2 2D5/2 - 2s2 4f 2F5/2
258.9080     1.02e-01 O IV          5.30   2s 2p2 2D3/2 - 2s2 4f 2F5/2
258.9500     1.27e-05 O VI          5.95   1s2.3p 2P1/2 - 1s2.8d 2D3/2
259.0200     2.81e-02 Al VII        5.80   2s2.2p3 2P1/2 - 2s.2p4 2P1/2
259.0460     2.08e-04 O VI          5.75   1s2.3p 2P3/2 - 1s2.8d 2D5/2
259.0550     2.54e-06 O VI          5.95   1s2.3p 2P3/2 - 1s2.8d 2D3/2
259.1200     2.51e-06 Al VII        5.80   2s2.2p3 4S3/2 - 2s.2p4 2D3/2
259.1830     5.05e-02 Cr VII        5.75   3s2.3p6 1S0 - 3s2.3p5.3d 3D1
259.1960     3.38e-02 Al VII        5.80   2s2.2p3 2P3/2 - 2s.2p4 2P1/2
259.2450     3.40e-05 Fe XII        6.05   3s2 3p2 3d 4F3/2 - 3s 3p3 3d 4D5/2
259.3140     5.06e-05 S VIII        5.90   2s2.2p4(3P).3d 4F3/2 - 2s2.2p4(3P).4f 2D5/2
259.4180     4.43e-02 Fe XII        6.05   3s2 3p3 2D3/2 - 3s2 3p2 3d 4F3/2
259.4300     9.16e-06 Ni XV         6.20   3s2 3p2 3P0 - 3s 3p3 3P1
259.4680     1.67e-02 C IV          5.10   1s2.2p 2P1/2 - 1s2.5d 2D3/2
259.4960     1.10e-01 S X           6.00   2s2.2p3 4S3/2 - 2s.2p4 4P3/2
259.5390     3.01e-02 C IV          5.10   1s2.2p 2P3/2 - 1s2.5d 2D5/2
259.5400     3.34e-03 C IV          5.10   1s2.2p 2P3/2 - 1s2.5d 2D3/2
259.6190     2.86e-06 Ne VII        5.75   2p 3d 3D2 - 2p 5p 3P1
259.6190     3.08e-06 Ne VII        5.75   2p 3d 3D2 - 2p 5p 3P2
259.6610     1.62e-04 Cr XIII       6.10   3s 3p 3P0 - 3s 3d 3D1
259.6720     1.78e-02 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 3F2
259.7240     9.73e-04 S V           5.25   3s 3p 3P0 - 3s 5d 3D1
259.7340     4.96e-06 P VI          5.75   2s2 2p5 3p 3P2 - 2s2 2p5 5s 3P1
259.7660     1.24e-05 Ne VII        5.75   2p 3d 3D3 - 2p 5p 3P2
259.7700     2.72e-02 Si IX         5.95   2s2 2p2 1S0 - 2s 2p3 1P1
259.8240     2.44e-03 N IV          5.25   2s 2p 1P1 - 2p 3p 1S0
259.8630     5.84e-05 K IX          5.80   3d 2D3/2 - 4p 2P3/2
259.9540     2.10e-03 S V           5.25   3s 3p 3P1 - 3s 5d 3D2
259.9730     7.30e-04 S V           5.25   3s 3p 3P1 - 3s 5d 3D1
259.9730     3.53e-02 Fe XII        6.05   3s2 3p3 2D5/2 - 3s2 3p2 3d 4F5/2
260.0350     5.28e-04 K IX          5.80   3d 2D5/2 - 4p 2P3/2
260.1260     5.42e-05 O VI          5.75   1s2.3p 2P1/2 - 1s2.8s 2S1/2
260.1491     3.35e-03 C V           5.90   1s.2p 3P1 - 1s.3s 3S1
260.1579     1.12e-03 C V           5.90   1s.2p 3P0 - 1s.3s 3S1
260.1730     9.55e-06 S VIII        5.90   2s2.2p4(3P).3d 2F7/2 - 2s2.2p4(3P).4f 4G7/2
260.2320     1.08e-04 O VI          5.75   1s2.3p 2P3/2 - 1s2.8s 2S1/2
260.2411     5.58e-03 C V           5.90   1s.2p 3P2 - 1s.3s 3S1
260.2520     1.12e-02 Ar VIII       5.75   3d 2D3/2 - 4f 2F5/2
260.2970     7.24e-03 Ne VIII       5.85   1s2.3s 2S1/2 - 1s2.4p 2P3/2
260.2980     1.19e-04 Fe VI         5.30   3p63d3 2P3/2 - 3p63d24p 2P3/2
260.3350     1.60e-02 Ar VIII       5.75   3d 2D5/2 - 4f 2F7/2
260.3500     7.96e-04 Ar VIII       5.75   3d 2D5/2 - 4f 2F5/2
260.3720     6.27e-05 Ne V          5.55   2s 2p3 3S1 - 2s2 2p 3p 1D2
260.3890     5.22e-01 O IV          5.30   2s 2p2 2D5/2 - 2s 2p 3d 2F7/2
260.4060     3.35e-06 Ne VII        5.75   2s 3d 1D2 - 2p 4d 1D2
260.4300     5.46e-06 Ne VII        5.75   2p 3d 3P2 - 2p 5f 3F3
260.4320     4.29e-03 S V           5.25   3s 3p 3P2 - 3s 5d 3D3
260.4360     3.60e-03 Ne VIII       5.85   1s2.3s 2S1/2 - 1s2.4p 2P1/2
260.4480     3.92e-02 N IV          5.25   2s 2p 1P1 - 2s 4d 1D2
260.4550     1.03e-04 Mn XIV        6.15   3s 3p 1P1 - 3s 3d 1D2
260.4700     7.03e-04 S V           5.25   3s 3p 3P2 - 3s 5d 3D2
260.4890     1.67e-04 Fe VI         5.30   3p63d3 2P1/2 - 3p63d24p 2P3/2
260.4890     4.90e-05 S V           5.25   3s 3p 3P2 - 3s 5d 3D1
260.5100     7.54e-05 S VIII        5.90   2s2.2p4(3P).3d 2F7/2 - 2s2.2p4(3P).4f 4G9/2
260.5190     9.31e-04 N IV          5.25   2p 2p 1D2 - 2s 6p 1P1
260.5470     2.69e-02 O IV          5.30   2s 2p2 2D5/2 - 2s 2p 3d 2F5/2
260.5560     3.57e-01 O IV          5.30   2s 2p2 2D3/2 - 2s 2p 3d 2F5/2
260.5880     3.60e-05 S VIII        5.90   2s2.2p4(3P).3d 4P5/2 - 2s2.2p4(3P).4f 4G7/2
260.6720     1.91e-01 Fe VII        5.60   3p6 3d2 3P2 - 3p5 3d3(4F) 5F3
260.7270     4.64e-06 Mg VII        5.80   2s 2p3 3P1 - 2p4 1S0
260.8280     2.87e-04 K IX          5.80   3d 2D3/2 - 4p 2P1/2
260.9270     1.22e-03 Ne III        5.15   2s2.2p4 1S0 - 2s2.2p3(2D).3d 1P1
261.0270     2.93e-06 Ti XI         5.95   3p2 1D2 - 3p 3d 1P1
261.0300     2.68e-02 Al VII        5.80   2s2.2p3 2P1/2 - 2s.2p4 2P3/2
261.0560     5.37e-01 Si X          6.00   2s2 2p 2P3/2 - 2s 2p2 2P1/2
261.0720     4.83e-03 Ne VII        5.75   2s 3d 1D2 - 2s 5f 1F3
261.0780     7.73e-06 P VIII        5.90   2s.2p5 1P1 - 2p6 1S0
261.2080     1.10e-01 Al VII        5.80   2s2.2p3 2P3/2 - 2s.2p4 2P3/2
261.2400     7.23e-06 Fe XIV        6.15   3s.3p(3P).3d 2D3/2 - 3p2.3d 2F5/2
261.2603     3.86e-06 O VII         6.05   1s.3d 3D3 - 1s.5f 3F4
261.2760     6.35e-03 Cr VII        5.75   3s2.3p6 1S0 - 3s2.3p5.3d 3D3
261.2790     2.64e-06 P VI          5.75   2s2 2p5 3p 1D2 - 2s2 2p5 5s 1P1
261.3130     1.07e-02 Cr VII        5.75   3s2.3p6 1S0 - 3s2.3p5.3d 1D2
261.4160     4.34e-02 Si IX         5.95   2s 2p3 3D3 - 2p4 3P2
261.4500     1.30e-05 Fe XIV        6.15   3s.3p(1P).3d 2F7/2 - 3s.3d2 2G9/2
261.4600     9.38e-03 Si IX         5.95   2s 2p3 3D2 - 2p4 3P2
261.4620     6.64e-06 S X           6.00   2s.2p4 2S1/2 - 2p5 2P3/2
261.5340     8.63e-04 Fe XIII       6.10   3s 3p3 3D1 - 3s 3p2 3d 3F2
261.5405     3.67e-06 O VII         6.05   1s.3d 1D2 - 1s.5f 1F3
261.5590     7.24e-04 Si IX         5.95   2s 2p3 3D1 - 2p4 3P2
261.6380     2.53e-04 Fe XIII       6.10   3s 3p3 3D2 - 3s 3p2 3d 3F2
261.7380     4.66e-06 Ne VII        5.75   2p 3d 3D3 - 2p 5p 3D3
261.7430     1.31e-02 Fe XIII       6.10   3s2 3p2 1D2 - 3s2 3p 3d 3F2
261.7620     3.71e-04 Fe XII        6.05   3s2 3p2 3d 4F5/2 - 3s 3p3 3d 4D5/2
261.7850     1.62e-03 Fe VI         5.30   3p63d3 2P3/2 - 3p63d24p 2P1/2
261.8450     6.08e-03 Fe VI         5.30   3p63d3 2D5/2 - 3p63d24p 2P3/2
261.8570     1.44e-04 S VIII        5.90   2s2.2p4(1S).3d 2D5/2 - 2s2.2p4(1S).4f 2F7/2
261.8720     4.48e-06 S VIII        5.90   2s2.2p4(1S).3d 2D5/2 - 2s2.2p4(1S).4f 2F5/2
261.9200     4.64e-06 Ne VII        5.75   2s 3d 1D2 - 2p 4d 3F3
261.9440     1.45e-03 Fe VI         5.30   3p63d3 2D3/2 - 3p63d24p 2P3/2
261.9510     2.33e-04 Cr XIII       6.10   3s 3p 3P1 - 3s 3d 3D2
261.9780     3.10e-04 Fe VI         5.30   3p63d3 2P1/2 - 3p63d24p 2P1/2
262.0330     4.12e-05 O IV          5.30   2s 2p2 4P1/2 - 2s 2p 3s 2P3/2
262.1220     2.01e-05 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3s 2P3/2
262.1840     1.77e-03 N III         5.05   2s2 2p 2P1/2 - 2s 2p 4p 2D3/2
262.2320     8.48e-06 Cl XII        6.15   2s2 2p2 3P1 - 2s 2p3 3D1
262.2330     3.31e-03 N III         5.05   2s2 2p 2P3/2 - 2s 2p 4p 2D5/2
262.2500     2.15e-05 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3s 2P3/2
262.2970     3.16e-02 O III         5.05   2s2 2p2 1D2 - 2s2 2p 5d 3F2
262.3040     3.82e-04 N III         5.05   2s2 2p 2P3/2 - 2s 2p 4p 2D3/2
262.3050     1.35e-05 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3s 2P1/2
262.3230     1.13e-05 Ne III        5.15   2s2.2p4 1S0 - 2s2.2p3(2D).3d 3D1
262.3550     1.16e-04 Cr XIII       6.10   3s 3p 3P1 - 3s 3d 3D1
