Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+09 (cm-3) 
170.1 to 290.0 Angstroms
Number of lines:  2908
Minimum intensity =        192187.02
Units are:  photons cm-2 sr-1 s-1
Calculated: 04/Nov/21 16:07:40

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   2.81838e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
181.3440     1.11e+09 Mg IV          5.4   2s2 2p5 2P1/2 - 2s2 2p4 3s 2P3/2
181.5340     7.81e+06 Mg X           6.0   1s2.3p 2P1/2 - 1s2.4d 2D3/2
181.6480     5.18e+07 Fe VII         5.7   3p6 3d2 3F3 - 3p5 3d3(2F) 3D3
181.7420     1.52e+08 N IV           5.2   2s2 1S0 - 2s 5p 1P1
181.8610     1.35e+07 Mg X           6.0   1s2.3p 2P3/2 - 1s2.4d 2D5/2
181.8660     5.41e+07 O IV           5.3   2s2 2p 2P1/2 - 2s 2p 3p 2P3/2
181.8870     9.60e+07 O IV           5.3   2s2 2p 2P1/2 - 2s 2p 3p 2P1/2
181.9000     6.93e+06 Ar VII         5.6   3s 3p 1P1 - 3p 4p 1D2
181.9500     1.34e+06 Ne V           5.6   2s 2p3 1D2 - 2s2 2p 4p 3D1
181.9670     1.56e+06 Mg X           6.0   1s2.3p 2P3/2 - 1s2.4d 2D3/2
181.9940     2.42e+08 O IV           5.3   2s2 2p 2P3/2 - 2s 2p 3p 2P3/2
182.0150     5.07e+07 O IV           5.3   2s2 2p 2P3/2 - 2s 2p 3p 2P1/2
182.0710     4.13e+09 Fe VII         5.7   3p6 3d2 3F4 - 3p5 3d3(2F) 3D3
182.0880     7.91e+06 C VI           6.0   2p 2P1/2 - 3d 2D3/2
182.0970     8.80e+06 C VI           6.0   2s 2S1/2 - 3p 2P3/2
182.1280     7.21e+05 Ni XIV         6.2   3s2.3p3 2D3/2 - 3s2.3p2(3P).3d 2P1/2
182.1320     8.62e+06 C VI           6.0   2p 2P1/2 - 3s 2S1/2
182.1440     4.41e+06 C VI           6.0   2s 2S1/2 - 3p 2P1/2
182.1670     1.80e+10 Fe XI          6.0   3s2 3p4 3P1 - 3s2 3p3 3d 3D2
182.2030     8.31e+08 O V            5.4   2s 2p 1P1 - 2p 3p 1S0
182.2220     4.21e+08 Fe VII         5.7   3p6 3d2 1D2 - 3p5 3d3(4F) 3F3
182.2300     1.42e+07 C VI           6.0   2p 2P3/2 - 3d 2D5/2
182.2420     1.24e+08 Mg III         5.2   2s2 2p6 1S0 - 2s2 2p5 4s 1P1
182.2460     1.58e+06 C VI           6.0   2p 2P3/2 - 3d 2D3/2
182.2900     1.73e+07 C VI           6.0   2p 2P3/2 - 3s 2S1/2
182.3070     3.84e+09 Fe X           5.9   3s2 3p5 2P1/2 - 3s2 3p4 3d 2P3/2
182.3910     1.89e+08 Fe VII         5.7   3p6 3d2 3F2 - 3p5 3d3(2F) 3D2
182.4220     2.11e+05 Ni XIV         6.2   3s2.3p3 2D3/2 - 3s2.3p2(1S).3d 2D3/2
182.5490     5.93e+08 Fe VII         5.7   3p6 3d2 1D2 - 3p5 3d3(4P) 3P2
182.6430     5.56e+06 K VIII         5.8   3s 3d 1D2 - 3s 5f 1F3
182.6670     1.88e+06 S VII          5.8   2s2 2p5 3p 3P0 - 2s2 2p5 5d 3D1
182.6720     1.34e+07 Ca IX          5.8   3p 3d 3P2 - 3s 5d 3D3
182.7060     4.09e+08 O IV           5.3   2s2 2p 2P1/2 - 2s 2p 3p 2D3/2
182.7410     3.74e+09 Fe VII         5.7   3p6 3d2 3F3 - 3p5 3d3(2F) 3D2
182.8260     7.65e+08 O IV           5.3   2s2 2p 2P3/2 - 2s 2p 3p 2D5/2
182.8320     1.78e+08 Fe VII         5.7   3p6 3d2 1D2 - 3p5 3d3(4F) 3F2
182.8350     9.48e+07 O IV           5.3   2s2 2p 2P3/2 - 2s 2p 3p 2D3/2
182.8360     8.24e+05 Ca IX          5.8   3p 3d 3P2 - 3s 5d 3D2
182.8480     3.28e+05 Fe X           5.9   3s 3p5 3d 2F7/2 - 3s2 3p4 4d 2D5/2
182.9720     4.86e+07 Mg III         5.2   2s2 2p6 1S0 - 2s2 2p5 4s 3P1
183.1030     4.61e+07 Ne V           5.6   2s 2p3 1D2 - 2s2 2p 4p 1P1
183.1650     1.33e+08 Mg IV          5.3   2s2 2p5 2P3/2 - 2s2 2p4 3s 4P1/2
183.1820     5.15e+06 Ca IX          5.8   3p 3d 3P1 - 3s 5d 3D2
183.1900     1.94e+05 Ar IX          5.9   2s2 2p5 3p 3D1 - 2s2 2p5 4s 3P0
183.1950     5.64e+05 Ca IX          5.8   3p 3d 3P1 - 3p 4f 3D1
183.2140     2.26e+05 S VII          5.8   2s2 2p5 3p 3P1 - 2s2 2p5 5d 3D1
183.3090     1.25e+06 Fe X           5.9   3s2 3p4 3d 2D5/2 - 3s2 3p4 4p 4P5/2
183.3380     2.04e+06 O IV           5.3   2s 2p2 4P1/2 - 2p2 3p 4S3/2
183.3710     1.12e+06 Mg IX          5.9   2p 3s 1P1 - 2s 5d 1D2
183.3820     4.12e+06 O IV           5.3   2s 2p2 4P3/2 - 2p2 3p 4S3/2
183.4400     3.42e+09 Mg IV          5.3   2s2 2p5 2P3/2 - 2s2 2p4 3s 4P3/2
183.4440     6.32e+06 O IV           5.3   2s 2p2 4P5/2 - 2p2 3p 4S3/2
183.4940     4.72e+05 Fe VII         5.7   3p6 3d2 3P2 - 3p5 3d3(4F) 3F3
183.5380     2.05e+09 Fe VII         5.7   3p6 3d2 3P1 - 3p5 3d3(4P) 3P2
183.5580     4.33e+05 Na III         5.2   2s2 2p5 2P3/2 - 2s2 2p4 4d 2D3/2
183.5710     2.99e+06 Na III         5.2   2s2 2p5 2P3/2 - 2s2 2p4 4d 2D5/2
183.7300     1.47e+06 Na III         5.2   2s2 2p5 2P3/2 - 2s2 2p4 4d 2P1/2
183.7470     4.70e+06 Na III         5.2   2s2 2p5 2P3/2 - 2s2 2p4 4d 2P3/2
183.7580     1.70e+09 Ne V           5.6   2s 2p3 3D3 - 2s 2p2 3s 3P2
183.7820     2.74e+08 Ne V           5.6   2s 2p3 3D2 - 2s 2p2 3s 3P2
183.7890     1.70e+07 Ne V           5.6   2s 2p3 3D1 - 2s 2p2 3s 3P2
183.7950     3.35e+06 Ca IX          5.8   3p 3d 3P0 - 3p 4f 3D1
183.7990     1.97e+07 Ar VII         5.6   3s 3p 1P1 - 3s 5s 1S0
183.8250     5.52e+09 Fe VII         5.7   3p6 3d2 3P2 - 3p5 3d3(4P) 3P2
183.8250     1.26e+09 Fe VII         5.7   3p6 3d2 3P1 - 3p5 3d3(4F) 3F2
183.8820     5.27e+08 Fe VII         5.7   3p6 3d2 1D2 - 3p5 3d3(4P) 3P1
183.9160     1.62e+09 Mg IV          5.3   2s2 2p5 2P1/2 - 2s2 2p4 3s 4P1/2
183.9180     6.04e+09 Mg IV          5.3   2s2 2p5 2P3/2 - 2s2 2p4 3s 4P5/2
183.9260     1.46e+06 Ne V           5.6   2s 2p3 1P1 - 2s2 2p 4f 1D2
183.9370     1.38e+10 O VI           5.6   1s2.2p 2P1/2 - 1s2.3s 2S1/2
183.9450     3.00e+06 Na III         5.2   2s2 2p5 2P3/2 - 2s2 2p4 4d 2S1/2
183.9590     9.44e+08 Ne V           5.6   2s 2p3 3D2 - 2s 2p2 3s 3P1
183.9660     2.95e+08 Ne V           5.6   2s 2p3 3D1 - 2s 2p2 3s 3P1
183.9720     6.08e+05 Ni XIV         6.2   3s2.3p3 2D3/2 - 3s2.3p2(3P).3d 4P1/2
184.0180     4.04e+08 Ne V           5.6   2s 2p3 3D1 - 2s 2p2 3s 3P0
184.0190     1.71e+06 Na III         5.2   2s2 2p5 2P1/2 - 2s2 2p4 4d 2D3/2
184.0870     1.87e+07 Ni XI          5.9   3s2 3p6 1S0 - 3s2 3p5 3d 1F3
184.1070     2.26e+06 Ca IX          5.8   3p 3d 3D1 - 3s 5d 3D2
184.1120     7.01e+09 Fe VII         5.7   3p6 3d2 3P2 - 3p5 3d3(4F) 3F2
184.1130     1.58e+06 Fe IX          5.8   3s2 3p5 3d 3P2 - 3s2 3p4 3d2 3G3
184.1170     2.74e+10 O VI           5.6   1s2.2p 2P3/2 - 1s2.3s 2S1/2
184.1200     2.25e+05 Ne V           5.6   2s 2p3 1P1 - 2s2 2p 4f 3D2
184.1200     2.63e+06 Ca IX          5.8   3p 3d 3D1 - 3p 4f 3D1
184.1290     2.77e+06 Ca IX          5.8   3p 3d 3D2 - 3s 5d 3D3
184.1440     2.47e+06 Ca IX          5.8   3p 3d 3D3 - 3s 5d 3D3
184.1920     1.55e+06 Na III         5.2   2s2 2p5 2P1/2 - 2s2 2p4 4d 2P1/2
184.1930     3.19e+08 Mg IV          5.3   2s2 2p5 2P1/2 - 2s2 2p4 3s 4P3/2
184.2100     1.08e+06 Na III         5.2   2s2 2p5 2P1/2 - 2s2 2p4 4d 2P3/2
184.2570     2.11e+07 Ar VIII        5.8   3d 2D3/2 - 5f 2F5/2
184.2950     2.89e+06 Ca IX          5.8   3p 3d 3D2 - 3s 5d 3D2
184.2990     3.03e+07 Ar VIII        5.8   3d 2D5/2 - 5f 2F7/2
184.3070     1.51e+06 Ar VIII        5.8   3d 2D5/2 - 5f 2F5/2
184.3090     3.72e+05 Ca IX          5.8   3p 3d 3D2 - 3p 4f 3D1
184.3100     2.49e+05 Ca IX          5.8   3p 3d 3D3 - 3s 5d 3D2
184.3360     1.21e+08 Ca IX          5.8   3s 3d 3D1 - 3s 4f 3F2
184.3740     1.71e+08 Ca IX          5.8   3s 3d 3D2 - 3s 4f 3F3
184.3810     2.24e+07 Ca IX          5.8   3s 3d 3D2 - 3s 4f 3F2
184.4090     2.46e+06 Na III         5.2   2s2 2p5 2P1/2 - 2s2 2p4 4d 2S1/2
184.4100     5.22e+08 Fe XI          6.0   3s2 3p4 1S0 - 3s2 3p3 3d 1P1
184.4310     3.15e+08 Ca IX          5.8   3s 3d 3D3 - 3s 4f 3F4
184.4420     2.12e+07 Ca IX          5.8   3s 3d 3D3 - 3s 4f 3F3
184.4500     6.38e+05 Ca IX          5.8   3s 3d 3D3 - 3s 4f 3F2
184.5240     1.18e+07 Ar XI          6.1   2s2.2p4 3P2 - 2s.2p5 3P1
184.5370     7.41e+10 Fe X           5.9   3s2 3p5 2P3/2 - 3s2 3p4 3d 2S1/2
184.5900     2.57e+07 K IX           5.8   3p 2P1/2 - 4s 2S1/2
184.6660     2.18e+06 Ne VI          5.7   2p3 2D5/2 - 2s 2p 3p 2D5/2
184.6900     3.54e+07 Ne VI          5.7   2p3 2D3/2 - 2s 2p 3p 2D5/2
184.6980     4.15e+08 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 3P1
184.7320     1.62e+09 Ne V           5.6   2s2 2p2 1S0 - 2s2 2p 3s 1P1
184.7530     3.45e+09 Fe VII         5.7   3p6 3d2 3P0 - 3p5 3d3(4P) 3P1
184.7880     2.74e+07 Mn IX          5.9   3s2.3p5 2P3/2 - 3s2.3p4(3P).3d 2D3/2
184.7930     3.57e+09 Fe XI          6.0   3s2 3p4 1D2 - 3s2 3p3 3d 1D2
184.8860     3.16e+09 Fe VII         5.7   3p6 3d2 3P1 - 3p5 3d3(4P) 3P1
184.9530     1.23e+09 Ne VI          5.7   2s 2p2 2S1/2 - 2s2 3p 2P3/2
184.9920     2.30e+07 Ne VI          5.7   2p3 2D5/2 - 2s 2p 3p 2D3/2
185.0160     2.17e+06 Ne VI          5.7   2p3 2D3/2 - 2s 2p 3p 2D3/2
185.0180     4.28e+05 Ca IX          5.8   3p 3d 3P1 - 3s 5d 1D2
185.0610     2.58e+05 Ni XIV         6.2   3s2.3p3 2D5/2 - 3s2.3p2(1S).3d 2D3/2
185.0630     5.75e+08 Ne VI          5.7   2s 2p2 2S1/2 - 2s2 3p 2P1/2
185.1770     3.80e+09 Fe VII         5.7   3p6 3d2 3P2 - 3p5 3d3(4P) 3P1
185.1938     2.90e+06 N VI           5.9   1s.2p 1P1 - 1s.3d 1D2
185.2130     4.62e+11 Fe VIII        5.8   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2F7/2
185.4550     2.20e+10 Mn VIII        5.8   3s2.3p6 1S0 - 3s2.3p5.3d 1P1
185.4630     2.69e+07 Fe VII         5.7   3p6 3d2 1G4 - 3p5 3d3(4F) 3F4
185.4670     6.06e+07 Ni XI          5.9   3s2 3p6 1S0 - 3s2 3p5 3d 3D2
185.5470     1.46e+10 Fe VII         5.7   3p6 3d2 1D2 - 3p5 3d3(2G) 1F3
185.7370     5.74e+07 Fe XII         6.1   3s 3p4 4P5/2 - 3s 3p3 3d 4D5/2
185.7450     1.35e+09 O V            5.4   2s 2p 1P1 - 2p 3p 1D2
185.7530     9.56e+06 Fe XIII        6.1   3s2 3p2 3P2 - 3s2 3p 3d 1F3
185.7730     3.33e+07 Fe VII         5.7   3p6 3d2 3F2 - 3p5 3d3(a 2D) 1D2
185.8490     1.15e+07 Fe XII         6.1   3s2 3p3 2D3/2 - 3s2 3p2 3d 2S1/2
185.8810     5.23e+07 K IX           5.8   3p 2P3/2 - 4s 2S1/2
186.0630     1.97e+08 N V            5.3   1s2.2p 2P1/2 - 1s2.4d 2D3/2
186.0800     5.68e+05 Ca IX          5.8   3p 3d 3P1 - 3s 5d 3D1
186.1060     9.36e+06 Fe VII         5.7   3p6 3d2 1G4 - 3p5 3d3(4F) 3F3
186.1370     3.59e+07 Fe VII         5.7   3p6 3d2 3F3 - 3p5 3d3(a 2D) 1D2
186.1490     3.53e+08 N V            5.3   1s2.2p 2P3/2 - 1s2.4d 2D5/2
186.1520     3.92e+07 N V            5.3   1s2.2p 2P3/2 - 1s2.4d 2D3/2
186.1530     2.43e+08 Fe VII         5.7   3p6 3d2 1S0 - 3p5 3d3(4F) 3D1
186.2410     1.37e+08 Fe XII         6.1   3s2 3p3 4S3/2 - 3s2 3p2 3d 2D5/2
186.2530     1.53e+06 Ar VII         5.6   3s 3p 1P1 - 3d2 1S0
186.2680     6.77e+05 Ca IX          5.8   3p 3d 3P2 - 3p 4f 3D2
186.2940     9.33e+06 Fe IX          5.8   3s2 3p5 3d 3D3 - 3s2 3p4 3d2 3D2
186.3554     5.93e+06 C V            5.9   1s.2s 1S0 - 1s.4p 1P1
186.4380     3.09e+07 O V            5.4   2p2 1S0 - 2p 4s 1P1
186.4810     7.20e+08 Fe VII         5.7   3p6 3d2 3F4 - 3p5 3d3(2H) 1H5
186.5140     5.68e+08 Mg III         5.2   2s2 2p6 1S0 - 2s2 2p5 3d 1P1
186.5240     3.73e+06 Fe XII         6.1   3s2 3p3 2D3/2 - 3s2 3p2 3d 2P3/2
186.5980     3.23e+11 Fe VIII        5.8   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 2F5/2
186.6280     5.19e+06 Ca IX          5.8   3p 3d 3P1 - 3p 4f 3D2
186.6560     1.65e+10 Fe VII         5.7   3p6 3d2 1D2 - 3p5 3d3(b 2D) 1D2
186.6900     1.48e+08 Fe IX          5.8   3s2 3p5 3d 1D2 - 3s2 3p4 3d2 3D2
186.6990     4.36e+06 Ca IX          5.8   3p 3d 3P0 - 3s 5d 3D1
186.7075     4.13e+06 C V            5.9   1s.2p 3P1 - 1s.4d 3D1
186.7075     1.26e+07 C V            5.9   1s.2p 3P1 - 1s.4d 3D2
186.7121     5.51e+06 C V            5.9   1s.2p 3P0 - 1s.4d 3D1
186.7455     2.28e+07 C V            5.9   1s.2p 3P2 - 1s.4d 3D3
186.7550     2.75e+05 C V            5.9   1s.2p 3P2 - 1s.4d 3D1
186.7550     4.18e+06 C V            5.9   1s.2p 3P2 - 1s.4d 3D2
186.7950     5.62e+08 Fe IX          5.8   3s2 3p5 3d 3D3 - 3s2 3p4 3d2 3D3
186.8380     7.70e+05 Ne VI          5.7   2p3 2D3/2 - 2s 2p 3p 4P5/2
186.8390     1.90e+07 S XI           6.1   2s2 2p2 3P0 - 2s 2p3 3S1
186.8540     1.51e+09 Fe XII         6.1   3s2 3p3 2D3/2 - 3s2 3p2 3d 2F5/2
186.8660     5.45e+09 Fe VII         5.7   3p6 3d2 3P2 - 3p5 3d3(2G) 1F3
186.8680     9.68e+06 O IV           5.3   2s 2p2 4P1/2 - 2p2 3p 4P3/2
186.8730     1.02e+07 O IV           5.3   2s 2p2 4P3/2 - 2p2 3p 4P5/2
186.8800     2.72e+05 Fe XIII        6.1   3s 3p3 1D2 - 3s 3p2 3d 3P2
186.8840     1.94e+06 O IV           5.3   2s 2p2 4P1/2 - 2p2 3p 4P1/2
186.8870     4.82e+09 Fe XII         6.1   3s2 3p3 2D5/2 - 3s2 3p2 3d 2F7/2
186.9130     3.30e+06 O IV           5.3   2s 2p2 4P3/2 - 2p2 3p 4P3/2
186.9300     9.94e+06 O IV           5.3   2s 2p2 4P3/2 - 2p2 3p 4P1/2
186.9370     2.47e+07 O IV           5.3   2s 2p2 4P5/2 - 2p2 3p 4P5/2
186.9750     1.70e+09 Ni XI          5.9   3s2 3p6 1S0 - 3s2 3p5 3d 3D1
186.9780     1.05e+07 O IV           5.3   2s 2p2 4P5/2 - 2p2 3p 4P3/2
186.9830     2.99e+06 Si VIII        5.9   2s2.2p3 4S3/2 - 2s.2p4 2P1/2
187.0000     3.15e+08 Fe XII         6.1   3s 3p4 4P5/2 - 3s 3p3 3d 4D7/2
187.0350     3.93e+06 Ca IX          5.8   3p 3d 3D1 - 3s 5d 3D1
187.0700     3.37e+07 Mg X           6.0   1s2.3d 2D3/2 - 1s2.4f 2F5/2
187.0900     6.59e+05 Ar XI          6.1   2s2.2p4 3P1 - 2s.2p5 3P0
187.1780     3.02e+07 Mg X           6.0   1s2.3d 2D5/2 - 1s2.4f 2F7/2
187.1970     3.05e+08 Mg III         5.2   2s2 2p6 1S0 - 2s2 2p5 3d 3D1
187.2060     2.40e+06 Mg X           6.0   1s2.3d 2D5/2 - 1s2.4f 2F5/2
187.2290     6.28e+05 Ca IX          5.8   3p 3d 3D2 - 3s 5d 3D1
187.2300     1.31e+06 Ca X           5.9   4s 2S1/2 - 6p 2P3/2
187.2330     5.93e+09 Fe VII         5.7   3p6 3d2 1D2 - 3p5 3d3(2F) 3D3
187.2400     1.42e+10 Fe VIII        5.8   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2F5/2
187.2730     1.04e+06 Ca IX          5.8   3s 3d 3D3 - 3p 4s 3P2
187.4150     6.65e+05 Ca X           5.9   4s 2S1/2 - 6p 2P1/2
187.4610     6.56e+08 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 3S1
187.5220     2.02e+05 Ne V           5.6   2p4 3P2 - 2s 2p2 4f 3D2
187.5880     3.51e+06 Ca IX          5.8   3p 3d 3D1 - 3p 4f 3D2
187.5940     1.31e+06 Ar IX          5.9   2s2 2p5 3p 3D2 - 2s2 2p5 4s 1P1
187.6640     5.32e+05 Ne V           5.6   2p4 3P2 - 2s 2p2 4f 5D3
187.6910     9.98e+08 Fe VII         5.7   3p6 3d2 3P1 - 3p5 3d3(b 2D) 1D2
187.7080     6.94e+05 Ne V           5.6   2p4 3P2 - 2s 2p2 4f 3D3
187.7220     1.47e+06 Ne V           5.6   2s2 2p2 1S0 - 2s2 2p 3s 3P1
187.7840     4.74e+06 Ca IX          5.8   3p 3d 3D2 - 3p 4f 3D2
187.7990     4.69e+05 Ca IX          5.8   3p 3d 3D3 - 3p 4f 3D2
187.8000     5.99e+05 Ne V           5.6   2p4 3P1 - 2s 2p2 4f 3D2
187.8975     9.07e+06 N VI           5.9   1s.2p 1P1 - 1s.3s 1S0
187.9570     1.23e+06 S VII          5.8   2s2 2p5 3p 3S1 - 2s2 2p5 5s 1P1
187.9910     8.06e+08 Fe VII         5.7   3p6 3d2 3P2 - 3p5 3d3(b 2D) 1D2
188.0960     4.50e+05 Ar IX          5.9   2s2 2p5 3p 1P1 - 2s2 2p5 4s 3P1
188.1140     1.41e+06 Fe XII         6.1   3s2 3p3 2D5/2 - 3s2 3p2 3d 2P3/2
188.1260     9.75e+08 Fe VII         5.7   3p6 3d2 1S0 - 3p5 3d3(2P) 1P1
188.1390     6.97e+06 O IV           5.3   2s 2p2 4P1/2 - 2p2 3p 4D3/2
188.1440     1.74e+07 O IV           5.3   2s 2p2 4P3/2 - 2p2 3p 4D5/2
188.1570     3.11e+07 O IV           5.3   2s 2p2 4P5/2 - 2p2 3p 4D7/2
188.1700     1.33e+08 Fe XII         6.1   3s2 3p3 2P1/2 - 3s2 3p2 3d 2D3/2
188.1850     8.10e+06 O IV           5.3   2s 2p2 4P3/2 - 2p2 3p 4D3/2
188.2100     6.34e+06 O IV           5.3   2s 2p2 4P5/2 - 2p2 3p 4D5/2
188.2160     4.81e+10 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 3P2
188.2510     6.40e+05 O IV           5.3   2s 2p2 4P5/2 - 2p2 3p 4D3/2
188.2990     2.88e+10 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 1P1
188.3080     2.75e+06 Ar IX          5.9   2s2 2p5 3p 3D3 - 2s2 2p5 4s 3P2
188.3220     2.01e+07 Fe IX          5.8   3s2 3p5 3d 3F4 - 3s2 3p4 3d2 3G3
188.3560     3.19e+05 O V            5.4   2s 2p 1P1 - 2p 3p 3P2
188.3950     2.75e+09 Fe VII         5.7   3p6 3d2 1D2 - 3p5 3d3(2F) 3D2
188.4350     6.45e+08 Ni XI          5.9   3s2 3p6 1S0 - 3s2 3p5 3d 1D2
188.4500     9.06e+07 Fe XII         6.1   3s2 3p3 2D5/2 - 3s2 3p2 3d 2F5/2
188.4630     7.97e+05 Ar IX          5.9   2s2 2p5 3p 3D1 - 2s2 2p5 4s 1P1
188.4800     5.05e+09 Mn IX          5.9   3s2.3p5 2P3/2 - 3s2.3p4(3P).3d 2D5/2
188.4930     8.70e+10 Fe IX          5.8   3s2 3p5 3d 3F4 - 3s2 3p4 3d2 3G5
188.5300     1.99e+07 Mg III         5.2   2s2 2p6 1S0 - 2s2 2p5 3d 3P1
188.5310     2.55e+07 Si VIII        5.9   2s2.2p3 4S3/2 - 2s.2p4 2P3/2
188.5760     1.24e+10 Fe VII         5.7   3p6 3d2 3P2 - 3p5 3d3(2F) 3D3
188.6470     6.90e+05 Ar IX          5.9   2s2 2p5 3p 3D2 - 2s2 2p5 4s 3P2
188.6500     5.51e+05 Ar IX          5.9   2s2 2p5 3p 1P1 - 2s2 2p5 4s 3P0
188.6750     5.69e+07 S XI           6.1   2s2 2p2 3P1 - 2s 2p3 3S1
188.6810     4.60e+09 Fe IX          5.8   3s2 3p5 3d 3F4 - 3s2 3p4 3d2 3G4
188.6910     3.17e+05 Ni XIV         6.2   3s2.3p3 2D5/2 - 3s2.3p2(3P).3d 4P5/2
188.6920     1.83e+06 Fe XIII        6.1   3s 3p3 3D1 - 3s 3p2 3d 3D2
188.7450     3.37e+05 Fe XIII        6.1   3s 3p3 3D2 - 3s 3p2 3d 3D2
188.7570     3.57e+08 Fe IX          5.8   3s2 3p5 3d 3D2 - 3s2 3p4 3d2 3D2
188.8060     5.37e+07 Ar XI          6.1   2s2.2p4 3P2 - 2s.2p5 3P2
188.8580     9.07e+05 Na III         5.2   2s2 2p5 2P3/2 - 2s2 2p4 3d 2D3/2
188.8710     7.66e+06 Na III         5.2   2s2 2p5 2P3/2 - 2s2 2p4 3d 2D5/2
188.9970     3.00e+09 Fe XI          6.0   3s2 3p4 3P1 - 3s2 3p3 3d 3P0
189.1200     1.70e+08 Fe XII         6.1   3s 3p4 4P3/2 - 3s 3p3 3d 4D5/2
189.1230     2.69e+09 Fe XI          6.0   3s2 3p4 3P1 - 3s2 3p3 3d 3P1
189.1600     1.77e+07 Fe XI          6.0   3s2 3p4 1D2 - 3s2 3p3 3d 3D1
189.1740     5.47e+08 Mn IX          5.9   3s2.3p5 2P1/2 - 3s2.3p4(3P).3d 2D3/2
189.2390     1.25e+06 Na VI          5.8   2p4 3P2 - 2s 2p2 3p 3P2
189.2610     6.91e+07 Ni XII         6.0   3s2 3p5 2P3/2 - 3s2 3p4 3d 2F5/2
189.2627     1.22e+07 C V            5.9   1s.2p 3P1 - 1s.4s 3S1
189.2674     4.07e+06 C V            5.9   1s.2p 3P0 - 1s.4s 3S1
189.2720     9.63e+07 Fe IX          5.8   3s2 3p5 3d 3D2 - 3s2 3p4 3d2 3D3
189.3080     4.82e+06 Fe XII         6.1   3s2 3p3 2D3/2 - 3s2 3p2 3d 2P1/2
189.3115     2.03e+07 C V            5.9   1s.2p 3P2 - 1s.4s 3S1
189.3470     4.40e+06 Na III         5.2   2s2 2p5 2P1/2 - 2s2 2p4 3d 2D3/2
189.3630     1.33e+06 N IV           5.2   2s 2p 3P0 - 2p 4p 3S1
189.3850     3.17e+06 N IV           5.2   2s 2p 3P1 - 2p 4p 3S1
189.4370     2.91e+06 N IV           5.2   2s 2p 3P2 - 2p 4p 3S1
189.4500     9.68e+09 Fe VII         5.7   3p6 3d2 3P1 - 3p5 3d3(2F) 3D2
189.4680     4.00e+05 Na VI          5.8   2p4 3P2 - 2s 2p2 3p 3P1
189.4710     1.33e+07 Ca IX          5.8   3p 3d 3D3 - 3p 4f 3F4
189.5270     2.30e+06 Ar VII         5.6   3s 3p 1P1 - 3p 4p 1P1
189.5720     5.10e+09 Fe IX          5.8   3s2 3p5 3d 3F3 - 3s2 3p4 3d2 3G3
189.5750     1.21e+07 Fe VII         5.7   3p6 3d2 1G4 - 3p5 3d3(2G) 1F3
189.5800     6.47e+06 Ar XI          6.1   2s2.2p4 3P1 - 2s.2p5 3P1
189.5840     2.31e+05 Ne VII         5.8   2s 3d 3D3 - 2p 5d 3F4
189.6310     3.90e+05 Ca IX          5.8   3p 3d 3P2 - 3p 4f 1F3
189.6420     5.37e+07 Ni XI          5.9   3s2 3p6 1S0 - 3s2 3p5 3d 3D3
189.6700     9.28e+07 Na VI          5.7   2s 2p3 1P1 - 2s2 2p 3p 1D2
189.7110     2.24e+09 Fe XI          6.0   3s2 3p4 3P0 - 3s2 3p3 3d 3P1
189.7130     4.01e+05 Na VI          5.8   2p4 3P1 - 2s 2p2 3p 3P2
189.7550     1.97e+09 Fe VII         5.7   3p6 3d2 3P2 - 3p5 3d3(2F) 3D2
189.7570     2.42e+05 Fe XIII        6.1   3s 3p3 3D3 - 3s 3p2 3d 3D2
189.8790     1.50e+06 Mg X           6.0   1s2.3d 2D3/2 - 1s2.4p 2P1/2
