Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+09 (cm-3) 
500.2 to 1599.9 Angstroms
Number of lines:  14289
Minimum intensity =    8.4748042e-06
Units are:  erg cm-2 sr-1 s-1
Calculated: 06/May/22 17:54:08

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
1485.2510    4.43e-01 Cr II          4.0   3d4 (1G)4s 2G9/2 - 3d3 (2D)4s (1D)4p 2F7/2
1485.2550    7.26e-05 Cr II          4.0   3d4 (3P)4s 2P3/2 - 3d3 (2P)4s (3P)4p 4S3/2
1485.2720    9.51e-06 Cr II          4.0   3d4 (3P)4s 2P1/2 - 3d3 (2D)4s (3D)4p 4F3/2
1485.3190    1.14e-02 Fe III         4.4   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 3G5
1485.3669    1.51e-03 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d4 (1G)4p 2H9/2
1485.4210    2.32e-04 Mg IV          5.4   2s2 2p4 3p 4D5/2 - 2s2 2p4 3d 4D3/2
1485.7200    1.74e-03 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (4F)4s (5F)4p 4G7/2
1485.7260    1.65e-03 Cr II          4.0   3d4 (3H)4s 2H9/2 - 3d3 (2G)4s (1G)4p 2G9/2
1485.7820    1.19e-03 Cr II          4.0   3d5 2H9/2 - 3d3 (4F)4s (5F)4p 4G7/2
1485.8550    1.01e-02 Cr II          4.0   3d4 (3H)4s 2H9/2 - 3d3 (2G)4s (1G)4p 2H11/2
1485.9830    6.53e-04 Fe III         4.5   3s2 3p6 3d5 4s 5F2 - 3s2 3p6 3d5 4p 1F3
1486.0500    6.91e-04 Al V           5.6   2s2 2p4 3s 2P1/2 - 2s2 2p4 3p 2D3/2
1486.0830    9.17e-02 Cr II          4.0   3d5 2D5/2 - 3d3 (2G)4s (3G)4p 4F5/2
1486.0959    6.85e-05 Fe III         4.4   3s2 3p6 3d5 4s 5G5 - 3s2 3p6 3d5 4p 3I6
1486.1050    9.36e-05 Ne VII         5.8   2p 3s 1P1 - 2p 3p 1S0
1486.3240    1.10e-03 Cr II          4.0   3d5 2F5/2 - 3d3 (2D)4s (1D)4p 2F5/2
1486.4139    8.41e-04 Cr II          4.0   3d5 2F7/2 - 3d3 (2D)4s (1D)4p 2F7/2
1486.4420    3.63e-05 Cr II          4.0   3d4 (3H)4s 4H9/2 - 3d3 (2G)4s (3G)4p 4G11/2
1486.4620    4.44e-03 Cr II          4.0   3d4 (3G)4s 4G5/2 - 3d3 (2P)4s (3P)4p 4D3/2
1486.4790    6.78e+01 Fe II          4.0   3d6(3G).4s 4G5/2 - 3d6(3F1).4p 4F3/2
1486.5031    9.41e+00 N IV           5.1   2s2 1S0 - 2s 2p 3P1
1486.6169    3.04e-04 Fe III         4.5   3s2 3p6 3d5 4s 3F2 - 3s2 3p6 3d5 4p 1P1
1486.6281    8.61e-05 Mg III         5.2   2s2 2p5 3p 3P0 - 2s2 2p5 4s 3P1
1486.6851    1.18e-04 Cr II          4.0   3d4 (3P)4s 2P3/2 - 3d3 (4P)4s (3P)4p 4D1/2
1486.7150    3.44e-05 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (4P)4s (3P)4p 4D7/2
1486.7380    2.36e-03 Cr II          4.0   3d4 (3H)4s 4H9/2 - 3d4 (1G)4p 2H9/2
1486.7570    2.83e-03 Fe III         4.5   3s2 3p6 3d5 4s 3F2 - 3s2 3p6 3d5 4p 3F2
1486.8890    6.72e-01 Cr II          4.0   3d5 4G5/2 - 3d3 (4F)4s (3F)4p 4F5/2
1486.8929    3.38e-04 Al IV          5.4   2s2 2p5 3s 3P1 - 2s2 2p5 3p 1D2
1486.9189    5.64e-01 Fe II          4.0   3d6(3F2).4s 4F9/2 - 3d6(3F1).4p 4G7/2
1487.0160    5.18e+00 Cr II          4.0   3d5 4G7/2 - 3d3 (4F)4s (3F)4p 4F5/2
1487.0680    3.56e-04 Cr II          4.0   3d4 (3P)4s 2P3/2 - 3d3 (4P)4s (3P)4p 4D3/2
1487.0820    1.57e-04 Fe III         4.3   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 5D4
1487.2740    2.00e-05 Mg IV          5.4   2s2 2p4 3p 2D3/2 - 2s2 2p4 3d 2P1/2
1487.3590    5.27e-02 Cr II          4.0   3d4 (3H)4s 2H9/2 - 3d3 (2G)4s (1G)4p 2F7/2
1487.3760    2.78e-02 Fe III         4.4   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4s 3H5
1487.3781    2.22e+02 Fe II          4.0   3d6(3F2).4s 4F7/2 - 3d6(3F1).4p 4G9/2
1487.3840    2.30e-03 Cr II          4.0   3d4 (3F)4s 4F3/2 - 3d4 (3F)4p 2D3/2
1487.3870    1.72e-05 Fe III         4.3   3s2 3p6 3d6 3P0 - 3s2 3p6 3d5 4p 5D1
1487.4310    7.58e-05 Mg VII         5.8   2s2 2p 3p 3P1 - 2s2 2p 3d 3D2
1487.4840    1.67e-02 Cr II          4.0   3d5 2D5/2 - 3d3 (2G)4s (3G)4p 4F3/2
1487.5620    1.56e-03 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (4P)4s (3P)4p 4D7/2
1487.7271    3.32e-02 Cr II          4.0   3d4 (3P)4s 4P1/2 - 3d3 (4P)4s (3P)4p 4P1/2
1487.7889    2.62e-04 P IV           5.1   3s 3d 3D2 - 3s 4p 3P1
1487.7889    8.70e-05 P IV           5.1   3s 3d 3D1 - 3s 4p 3P1
1487.7960    1.81e-04 Fe III         4.4   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4s 1F3
1487.8740    1.29e-04 Mg VII         5.8   2s2 2p 3p 3P2 - 2s2 2p 3d 3D3
1488.0580    1.00e-02 Fe III         4.4   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4s 3H4
1488.0880    9.47e-05 Fe III         4.5   3s2 3p6 3d5 4s 3F3 - 3s2 3p6 3d5 4p 3F2
1488.1040    1.01e-04 Cr II          4.0   3d5 4D1/2 - 3d3 (4P)4s (5P)4p 6P3/2
1488.1460    1.22e-04 Cr II          4.0   3d4 (3F)4s 4F5/2 - 3d4 (3F)4p 2D3/2
1488.2050    9.45e-02 Cr II          4.0   3d4 (3H)4s 4H11/2 - 3d3 (2G)4s (3G)4p 4G11/2
1488.2679    4.09e-04 Cr II          4.0   3d5 4D3/2 - 3d3 (4P)4s (5P)4p 6P3/2
1488.3190    7.63e-04 Cr II          4.0   3d5 2I11/2 - 3d3 (2G)4s (3G)4p 4G9/2
1488.3560    2.61e-04 Cr II          4.0   3d5 4D5/2 - 3d3 (4P)4s (5P)4p 6P3/2
1488.4360    2.40e-04 O V            5.4   2p 3s 1P1 - 2s 4s 1S0
1488.5010    1.51e-02 Cr II          4.0   3d4 (3H)4s 4H11/2 - 3d4 (1G)4p 2H9/2
1488.6180    1.21e-04 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d3 (2G)4s (3G)4p 4G9/2
1489.0870    1.91e-04 P IV           5.1   3s 3d 3D1 - 3s 4p 3P0
1489.1580    2.33e-03 Cr II          4.0   3d4 (3H)4s 2H9/2 - 3d3 (2H)4s (3H)4p 4H11/2
1489.3120    6.91e-02 Cr II          4.0   3d5 2F7/2 - 3d3 (2D)4s (1D)4p 2F5/2
1489.3650    1.91e-04 Fe III         4.5   3s2 3p6 3d5 4s 3D3 - 3s2 3p6 3d5 4p 3P2
1489.6689    8.49e-04 Fe III         4.5   3s2 3p6 3d5 4s 3D3 - 3s2 3p6 3d5 4p 3G4
1489.7550    2.18e-01 Cr II          4.0   3d4 (3H)4s 2H11/2 - 3d3 (2G)4s (1G)4p 2G9/2
1489.7679    5.11e-05 Cr II          4.0   3d4 (3F)4s 4F3/2 - 3d4 (3F)4p 2D5/2
1489.8840    1.25e-01 Cr II          4.0   3d4 (3H)4s 2H11/2 - 3d3 (2G)4s (1G)4p 2H11/2
1489.9130    1.14e-04 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (2D)4s (3D)4p 4F9/2
1489.9430    3.96e+00 Cr II          4.0   3d5 4G5/2 - 3d3 (4F)4s (3F)4p 4F3/2
1489.9750    2.03e-04 Cr II          4.0   3d5 2H9/2 - 3d3 (2D)4s (3D)4p 4F9/2
1489.9871    4.59e-04 Fe III         4.5   3s2 3p6 3d5 4s 3D2 - 3s2 3p6 3d5 4p 3P2
1489.9940    1.57e-01 Cr II          4.0   3d4 (3H)4s 4H9/2 - 3d3 (2G)4s (3G)4p 4G9/2
1490.0760    1.18e-02 Cr II          4.0   3d5 2D3/2 - 3d3 (2G)4s (3G)4p 4F5/2
1490.0800    1.94e-03 Cr II          4.0   3d5 4D7/2 - 3d3 (4F)4s (3F)4p 2G9/2
1490.0950    7.23e-03 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (4F)4s (5F)4p 4G5/2
1490.1300    4.27e-04 Cr II          4.0   3d4 (1G)4s 2G7/2 - 3d3 (2H)4s (3H)4p 4G9/2
1490.2570    8.69e-06 Ne II          4.8   2s22p43s 2P1/2 - 2s22p44p 4D3/2
1490.2750    5.11e+00 Cr II          4.0   3d4 (3H)4s 4H13/2 - 3d3 (2G)4s (3G)4p 4G11/2
1490.4150    1.69e-03 Cr II          4.0   3d4 (1G)4s 2G7/2 - 3d3 (2H)4s (3H)4p 4G7/2
1490.4301    2.14e-03 Mg IV          5.4   2s2 2p4 3s 4P3/2 - 2s2 2p4 3p 4S3/2
1490.5310    5.10e-05 Mg IV          5.4   2s2 2p4 3p 2P1/2 - 2s2 2p4 3d 2D3/2
1490.5330    6.35e-04 Cr II          4.0   3d4 (3F)4s 4F5/2 - 3d4 (3F)4p 2D5/2
1490.5870    8.78e-03 Cr II          4.0   3d4 (3H)4s 2H11/2 - 3d3 (2H)4s (3H)4p 4H13/2
1490.6080    1.39e-03 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (4P)4s (3P)4p 4D5/2
1490.7570    2.50e+01 Fe II          4.0   3d6(3F2).4s 4F7/2 - 3d6(3F1).4p 4G7/2
1490.7950    1.35e-03 Fe VII         5.5   3p6 3d2 3F2 - 3p6 3d2 1S0
1490.9390    9.39e-05 Fe III         4.5   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 3G3
1490.9440    4.83e-04 Fe V           4.9   3d4 (2) 3F2 - 3d4 (1) 1D2
1490.9460    1.46e-04 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (4F)4s (5F)4p 4G5/2
1490.9700    1.91e-03 Cr II          4.0   3d5 6S5/2 - 3d4 (3F)4p 4F3/2
1490.9860    5.19e-05 Fe III         4.4   3s2 3p6 3d5 4s 3G5 - 3s2 3p6 3d5 4p 3I5
1491.0120    3.41e-02 Cr II          4.0   3d4 (5D)4s 4D7/2 - 3d3 (4F)4s (3F)4p 4G9/2
1491.0861    9.50e-02 Cr II          4.0   3d4 (3H)4s 2H9/2 - 3d3 (2G)4s (1G)4p 2H9/2
1491.4600    5.13e-05 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (4P)4s (3P)4p 4D5/2
1491.4840    6.19e-02 Cr II          4.0   3d5 2D3/2 - 3d3 (2G)4s (3G)4p 4F3/2
1491.5260    7.21e-02 Cr II          4.0   3d4 (3D)4s 2D5/2 - 3d3 (4P)4s (3P)4p 2D5/2
1491.6730    9.23e-05 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d4 (3F)4p 2D5/2
1491.7111    8.80e-05 Cr II          4.0   3d5 2F5/2 - 3d3 (2H)4s (3H)4p 4G7/2
1491.7460    4.98e-02 Cr II          4.0   3d4 (1G)4s 2G7/2 - 3d3 (2H)4s (3H)4p 4G5/2
1491.7600    2.99e-02 Fe III         4.4   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 3I5
1491.7660    4.21e+00 Cr II          4.0   3d4 (3H)4s 4H11/2 - 3d3 (2G)4s (3G)4p 4G9/2
1491.8000    1.24e-05 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (4P)4s (3P)4p 4D3/2
1491.8540    1.05e-04 Fe III         4.5   3s2 3p6 3d5 4s 3D1 - 3s2 3p6 3d5 4p 3P2
1491.8610    1.50e-01 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d3 (2G)4s (3G)4p 4G7/2
1491.9620    1.91e-05 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d3 (4P)4s (3P)4p 4P5/2
1491.9650    5.20e-04 Mg IV          5.4   2s2 2p4 3p 4D5/2 - 2s2 2p4 3d 4D5/2
1492.1350    2.07e-03 Cr II          4.0   3d5 2H11/2 - 3d3 (2D)4s (3D)4p 4F9/2
1492.1700    7.45e-03 Cr II          4.0   3d4 (3D)4s 2D5/2 - 3d3 (4P)4s (3P)4p 2D3/2
1492.2300    3.55e-04 Fe III         4.5   3s2 3p6 3d5 4s 3D2 - 3s2 3p6 3d5 4p 3G3
1492.2679    7.76e-03 Cr II          4.0   3d5 6S5/2 - 3d4 (3F)4p 4F5/2
1492.3020    7.66e-02 Cr II          4.0   3d4 (3P)4s 4P5/2 - 3d3 (4P)4s (5P)4p 6S5/2
1492.4130    8.47e-04 Fe III         4.4   3s2 3p6 3d5 4s 5D1 - 3s2 3p6 3d5 4p 3D2
1492.4709    5.44e-04 Cr II          4.0   3d4 (1G)4s 2G9/2 - 3d3 (2H)4s (3H)4p 4G11/2
1492.5510    3.93e-02 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (4F)4s (3F)4p 4G7/2
1492.6250    6.89e+04 N I            4.0   2s2.2p3 2D5/2 - 2s2.2p2(3P)3s 2P3/2
1492.6530    7.31e-02 Fe III         4.4   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 3H5
1492.7600    9.83e-05 Fe V           4.9   3d4 (2) 3F3 - 3d4 (1) 1D2
1492.8199    7.23e+03 N I            4.0   2s2.2p3 2D3/2 - 2s2.2p2(3P)3s 2P3/2
1492.8340    1.54e-02 Cr II          4.0   3d4 (3P)4s 4P3/2 - 3d3 (4P)4s (3P)4p 4P3/2
1492.8929    2.84e-05 Cr II          4.0   3d5 2F5/2 - 3d3 (4P)4s (3P)4p 4S3/2
1493.0450    1.51e-05 Cr II          4.0   3d5 2F5/2 - 3d3 (2H)4s (3H)4p 4G5/2
1493.1121    1.98e-04 Mg III         5.2   2s2 2p5 3p 3P2 - 2s2 2p5 4s 3P2
1493.2050    4.14e-04 Cr II          4.0   3d4 (3H)4s 2H11/2 - 3d3 (2H)4s (3H)4p 4H11/2
1493.2430    3.50e+00 Cr II          4.0   3d4 (3H)4s 4H9/2 - 3d3 (2G)4s (3G)4p 4G7/2
1493.2590    4.39e-03 Cr II          4.0   3d4 (1G)4s 2G9/2 - 3d3 (2H)4s (3H)4p 4G9/2
1493.3370    1.58e-02 Cr II          4.0   3d5 2D5/2 - 3d4 (3F)4p 2D3/2
1493.3400    1.38e-02 Fe III         4.4   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 3H4
1493.4240    4.31e-05 Fe III         4.4   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 3F3
1493.4960    7.50e-04 Fe III         4.4   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 3D2
1493.5010    5.69e-03 Cr II          4.0   3d4 (3D)4s 2D3/2 - 3d3 (4P)4s (3P)4p 2D5/2
1493.5179    5.10e-04 Fe III         4.4   3s2 3p6 3d5 4s 5D2 - 3s2 3p6 3d5 4p 3D2
1493.5450    5.52e-03 Cr II          4.0   3d4 (1G)4s 2G9/2 - 3d3 (2H)4s (3H)4p 4G7/2
1493.6290    1.57e+02 Fe II          4.0   3d6(3F2).4s 4F5/2 - 3d6(3F1).4p 4G7/2
1493.8490    1.71e-05 Cr II          4.0   3d4 (3P)4s 2P3/2 - 3d3 (2D)4s (3D)4p 4F5/2
1493.9120    1.00e-01 Cr II          4.0   3d5 4G11/2 - 3d3 (4F)4s (3F)4p 4G11/2
1493.9390    3.47e-02 Cr II          4.0   3d4 (3D)4s 4D7/2 - 3d3 (4F)4s (5F)4p 4D7/2
1493.9810    2.02e-02 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (4F)4s (3F)4p 4G5/2
1494.0120    1.10e-01 Cr II          4.0   3d4 (3D)4s 4D7/2 - 3d3 (4F)4s (5F)4p 4F9/2
1494.0720    8.43e-03 Cr II          4.0   3d5 4G9/2 - 3d3 (4F)4s (3F)4p 4G11/2
1494.1460    3.42e-02 Cr II          4.0   3d4 (3D)4s 2D3/2 - 3d3 (4P)4s (3P)4p 2D3/2
1494.2469    1.01e-04 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (2D)4s (3D)4p 4F7/2
1494.3860    2.98e-04 Fe III         4.4   3s2 3p6 3d5 4s 5D4 - 3s2 3p6 3d5 4p 3F4
1494.3890    7.14e-01 Fe II          4.0   3d6(3F2).4s 4F7/2 - 3d6(3F1).4p 4G5/2
1494.4351    5.39e-05 Cr II          4.0   3d5 2F7/2 - 3d3 (2H)4s (3H)4p 4G9/2
1494.4500    2.86e+00 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d3 (2G)4s (3G)4p 4G5/2
1494.6230    1.35e-04 Mg IV          5.4   2s2 2p4 3p 4D3/2 - 2s2 2p4 3d 4D1/2
1494.6750    3.90e+04 N I            4.0   2s2.2p3 2D3/2 - 2s2.2p2(3P)3s 2P1/2
1494.7209    1.54e-03 Cr II          4.0   3d5 2F7/2 - 3d3 (2H)4s (3H)4p 4G7/2
1494.7910    3.42e-04 Al IV          5.4   2s2 2p5 3s 3P0 - 2s2 2p5 3p 1P1
1494.9500    4.90e-02 Cr II          4.0   3d4 (3D)4s 4D5/2 - 3d3 (4F)4s (5F)4p 4D7/2
1495.0300    3.68e-03 Cr II          4.0   3d5 2F7/2 - 3d4 (1G)4p 2F5/2
1495.1030    2.22e-04 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (2D)4s (3D)4p 4F7/2
1495.1420    7.85e-04 Cr II          4.0   3d4 (3H)4s 2H9/2 - 3d3 (2P)4s (3P)4p 4D7/2
1495.1429    8.45e-03 Cr II          4.0   3d4 (3H)4s 2H11/2 - 3d3 (2G)4s (1G)4p 2H9/2
1495.1660    5.83e-04 Cr II          4.0   3d5 2H9/2 - 3d3 (2D)4s (3D)4p 4F7/2
1495.3230    1.57e-02 Cr II          4.0   3d4 (3P)4s 4P3/2 - 3d3 (4P)4s (3P)4p 4P5/2
1495.4740    4.79e-04 Mg IV          5.4   2s2 2p4 3p 4S3/2 - 2s2 2p4 3d 4P5/2
1495.5780    1.73e-04 Cr II          4.0   3d4 (3P)4s 4P5/2 - 3d4 (1G)4p 2G7/2
1495.6379    1.68e-01 Cr II          4.0   3d4 (3P)4s 4P3/2 - 3d3 (4P)4s (3P)4p 4P1/2
1495.7010    3.96e-03 Fe V           4.9   3d4 (2) 3F4 - 3d4 (1) 1D2
1495.7400    9.38e-04 Cr II          4.0   3d5 2D5/2 - 3d4 (3F)4p 2D5/2
1495.9690    4.07e-05 Mg IV          5.4   2s2 2p4 3p 2D5/2 - 2s2 2p4 3d 2P3/2
1496.0540    2.09e-04 Fe III         4.3   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D2
1496.0610    1.97e-02 Cr II          4.0   3d5 2F7/2 - 3d3 (2H)4s (3H)4p 4G5/2
1496.2469    8.91e-04 Fe III         4.4   3s2 3p6 3d5 4s 3G5 - 3s2 3p6 3d5 4p 3H4
1496.3090    1.24e-04 Fe III         4.4   3s2 3p6 3d5 4s 5G6 - 3s2 3p6 3d5 4p 3I5
1496.5670    1.64e-03 Fe III         4.4   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 5D2
1496.5890    4.03e-05 Ne V           5.6   2s2 2p 3s 3P1 - 2s2 2p 3p 1D2
1496.7820    1.70e-05 Mg VII         5.8   2s2 2p 3p 3P1 - 2s2 2p 3d 3D1
1496.8560    5.55e-02 Fe III         4.4   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4s 3H4
1496.9360    9.24e-05 Fe III         4.3   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D1
1496.9410    6.11e-02 Fe III         4.4   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 3H4
1497.0260    1.62e-03 Fe III         4.4   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 3H4
1497.0670    4.36e-03 Cr II          4.0   3d4 (1S)4s 2S1/2 - 3d3 (2P)4s (1P)4p 2D3/2
1497.1740    8.43e-05 Fe III         4.3   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 5D3
1497.2321    1.21e-04 Fe III         4.4   3s2 3p6 3d5 4s 5G5 - 3s2 3p6 3d5 4p 3I5
1497.2360    7.93e-05 Cr II          4.0   3d4 (3P)4s 2P3/2 - 3d3 (2G)4s (1G)4p 2F5/2
1497.2750    1.96e+01 Fe II          4.0   3d6(3F2).4s 4F5/2 - 3d6(3F1).4p 4G5/2
1497.2770    1.16e-05 Fe III         4.3   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D0
1497.3680    1.59e-04 Cr II          4.0   3d5 2D3/2 - 3d4 (3F)4p 2D3/2
1497.3870    1.26e-04 Mg IV          5.4   2s2 2p4 3p 4D5/2 - 2s2 2p4 3d 4D7/2
1497.5439    1.48e-05 Fe III         4.4   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 3F4
1497.5630    1.73e-03 C III          5.0   2s 3d 1D2 - 2s 5p 1P1
1497.6021    2.78e-05 Fe III         4.3   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 5D3
1497.6060    2.55e-04 Cr II          4.0   3d4 (5D)4s 4D7/2 - 3d3 (4F)4s (3F)4p 4G7/2
1497.6899    1.35e-04 Fe III         4.4   3s2 3p6 3d5 4s 5G4 - 3s2 3p6 3d5 4p 3I5
1497.7100    6.79e-04 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (4F)4s (3F)4p 4G5/2
1498.0670    1.17e-05 Fe III         4.3   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 5F1
1498.2550    2.24e-03 Fe III         4.4   3s2 3p6 3d5 4s 5D1 - 3s2 3p6 3d5 4p 3F2
1498.4470    7.77e-03 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d4 (1G)4p 2G9/2
1498.6240    1.27e-02 Cr II          4.0   3d4 (3F)4s 2F5/2 - 3d3 (2D)4s (3D)4p 4F5/2
1498.6490    3.36e-01 Cr II          4.0   3d5 6S5/2 - 3d4 (3P)4p 4P5/2
1498.6820    5.70e-05 Fe III         4.4   3s2 3p6 3d5 4s 3P2 - 3s2 3p6 3d5 4p 1F3
1498.8340    4.28e-04 Cr II          4.0   3d5 4D7/2 - 3d3 (4F)4s (3F)4p 2G7/2
1498.8640    1.31e-02 Fe III         4.4   3s2 3p6 3d5 4s 5D0 - 3s2 3p6 3d5 4p 5F1
1498.9130    4.69e-05 Cl VI          5.4   3s 4p 1P1 - 3s 4d 1D2
1498.9449    1.95e-03 Cr II          4.0   3d5 2F7/2 - 3d4 (1G)4p 2F7/2
1498.9510    2.90e-04 Fe III         4.3   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 5F2
1499.1060    2.60e-03 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d3 (4P)4s (5P)4p 6S5/2
1499.1281    1.79e-04 Cr II          4.0   3d5 4D5/2 - 3d3 (4F)4s (3F)4p 2G7/2
1499.2280    4.73e-05 N IV           5.2   2s 4p 3P2 - 2s 6s 3S1
1499.2950    5.95e-05 Fe III         4.4   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 5D3
1499.3000    5.49e-05 Cr II          4.0   3d4 (3G)4s 2G7/2 - 3d3 (4F)4s (5F)4p 4D7/2
1499.3390    1.21e+02 Fe II          4.0   3d6(3F2).4s 4F3/2 - 3d6(3F1).4p 4G5/2
1499.3470    3.06e-03 Fe III         4.4   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 3F2
1499.3690    2.84e-03 Fe III         4.4   3s2 3p6 3d5 4s 5D2 - 3s2 3p6 3d5 4p 3F2
1499.4750    2.84e-05 N IV           5.2   2s 4p 3P1 - 2s 6s 3S1
1499.4850    9.56e-04 Cr II          4.0   3d4 (3F)4s 2F7/2 - 3d3 (2D)4s (3D)4p 4F5/2
1499.5870    1.15e-04 Cr II          4.0   3d4 (3F)4s 4F9/2 - 3d4 (1G)4p 2G9/2
1499.6550    9.49e-06 N IV           5.2   2s 4p 3P0 - 2s 6s 3S1
1499.7000    5.95e-02 Cr II          4.0   3d4 (3F)4s 4F9/2 - 3d4 (1G)4p 2H11/2
1499.7810    8.13e-03 Fe III         4.4   3s2 3p6 3d5 4s 5D1 - 3s2 3p6 3d5 4p 5F1
1499.7850    8.52e-05 Cr II          4.0   3d5 2D3/2 - 3d4 (3F)4p 2D5/2
1499.8370    7.77e-03 Fe III         4.4   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4s 1D2
1500.0229    5.54e-02 Cr II          4.0   3d4 (3H)4s 2H9/2 - 3d3 (2H)4s (3H)4p 4H9/2
1500.1219    2.02e-04 Mg IV          5.4   2s2 2p4 3p 4D3/2 - 2s2 2p4 3d 4D3/2
1500.2330    6.67e-04 Fe III         4.3   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 5D3
1500.2400    2.15e-01 Si III         4.8   3s 3d 3D3 - 3s 4f 3F4
1500.3890    1.99e-02 Cr II          4.0   3d5 6S5/2 - 3d4 (3P)4p 2P3/2
1500.4900    1.74e-05 Fe III         4.5   3s2 3p6 3d5 4s 3F3 - 3s2 3p6 3d5 4p 3P2
1500.5170    1.43e-03 Cr II          4.0   3d4 (3G)4s 2G9/2 - 3d3 (4F)4s (5F)4p 4D7/2
1500.5870    1.12e-03 Cr II          4.0   3d5 2F5/2 - 3d4 (1G)4p 2F5/2
1500.5900    6.43e-05 Cr II          4.0   3d4 (3G)4s 2G9/2 - 3d3 (4F)4s (5F)4p 4F9/2
1500.6000    1.96e-05 Ne V           5.6   2s 2p2 3p 3D2 - 2s2 2p 4p 3P2
1500.8010    4.96e-05 Cr II          4.0   3d4 (3P)4s 2P3/2 - 3d3 (2D)4s (3D)4p 4F3/2
