Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+10 (cm-3) 
500.2 to 1599.9 Angstroms
Number of lines:  14831
Minimum intensity =        259397.92
Units are:  photons cm-2 sr-1 s-1
Calculated: 12/Oct/21 20:15:29

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
519.2380     8.86e+06 Ca VIII        5.8   3s.3p2 2P1/2 - 3s.3p(3P).3d 2D3/2
519.2670     4.76e+06 Mg VI          5.7   2s2.2p3 2D3/2 - 2s.2p4 4P5/2
519.3520     7.72e+06 N III          5.1   2p3 4S3/2 - 2s 2p 4p 4P3/2
519.3750     1.12e+08 S IV           5.1   3s.3p2 4P3/2 - 3s.3p(3P).4s 4P5/2
519.3810     1.83e+10 K VIII         5.7   3s2 1S0 - 3s 3p 1P1
519.4290     5.74e+05 K X            5.9   2s2 2p5 3p 3P2 - 2s2 2p5 3d 3P2
519.4420     1.99e+09 Ar VIII        5.7   3p 2P1/2 - 3d 2D3/2
519.4720     2.72e+06 N III          5.1   2p3 4S3/2 - 2s 2p 4p 4P1/2
519.6100     1.66e+09 O VI           5.6   1s2.3d 2D3/2 - 1s2.4f 2F5/2
519.7230     2.31e+09 O VI           5.6   1s2.3d 2D5/2 - 1s2.4f 2F7/2
519.7480     1.18e+08 O VI           5.6   1s2.3d 2D5/2 - 1s2.4f 2F5/2
519.8150     6.09e+05 Ne V           5.6   2s2 2p 3p 3S1 - 2s2 2p 4d 1D2
520.0490     1.92e+06 S XII          6.2   2s2 2p 2P3/2 - 2s 2p2 4P5/2
520.1180     1.09e+08 S IV           5.1   3s.3p2 4P1/2 - 3s.3p(3P).4s 4P3/2
520.1770     1.08e+06 K X            5.9   2s2 2p5 3p 1D2 - 2s2 2p5 3d 1F3
520.2770     6.77e+05 C VI           6.0   3p 2P1/2 - 4d 2D3/2
520.2980     7.89e+05 C VI           6.0   3s 2S1/2 - 4p 2P3/2
520.3370     5.22e+05 Ca X           5.9   5s 2S1/2 - 6p 2P3/2
520.4290     1.07e+06 C VI           6.0   3p 2P1/2 - 4s 2S1/2
520.4590     3.96e+05 C VI           6.0   3s 2S1/2 - 4p 2P1/2
520.6040     7.08e+05 C VI           6.0   3d 2D3/2 - 4f 2F5/2
520.6050     1.22e+06 C VI           6.0   3p 2P3/2 - 4d 2D5/2
520.6450     1.29e+07 Mg VII         5.8   2s2 2p2 1D2 - 2s 2p3 3D1
520.6650     4.64e+08 Si XII         6.2   1s2.2s 2S1/2 - 1s2.2p 2P1/2
520.7050     1.01e+06 C VI           6.0   3d 2D5/2 - 4f 2F7/2
520.7580     3.00e+05 Fe VII         5.6   3p6 3d 4s 3D3 - 3p5 3d3(a 2D) 1D2
520.7990     5.61e+07 Si III         4.8   3s 3p 3P1 - 3p 4p 3D2
520.8000     2.59e+07 Si III         4.8   3s 3p 3P0 - 3p 4p 3D1
520.8100     2.15e+06 C VI           6.0   3p 2P3/2 - 4s 2S1/2
520.8270     3.81e+07 Mg VII         5.8   2s2 2p2 1D2 - 2s 2p3 3D2
520.8520     2.60e+08 S IV           5.1   3s.3p2 4P5/2 - 3s.3p(3P).4s 4P5/2
520.9100     1.27e+08 Si III         4.8   3s 3p 3P2 - 3p 4p 3D3
521.0520     3.48e+07 S IV           5.1   3s.3p2 4P3/2 - 3s.3p(3P).4s 4P3/2
521.0690     2.27e+07 S IV           5.1   3s.3p2 4P1/2 - 3s.3p(3P).4s 4P1/2
521.0749     1.71e+07 C V            5.9   1s.3p 1P1 - 1s.5s 1S0
521.1090     2.68e+08 Mg VII         5.8   2s2 2p2 1D2 - 2s 2p3 3D3
521.1490     1.91e+07 Si III         4.8   3s 3p 3P1 - 3p 4p 3D1
521.4420     3.76e+06 Ar IX          5.9   2s2 2p5 3p 3D3 - 2s2 2p5 3d 3F3
521.5100     1.82e+07 Si III         4.8   3s 3p 3P2 - 3p 4p 3D2
521.6210     5.99e+05 K X            5.9   2s2 2p5 3s 3P2 - 2s2 2p5 3p 3P1
521.7380     6.24e+09 Ne IV          5.2   2s2.2p3 2P1/2 - 2s.2p4 2D3/2
521.7550     7.76e+08 Ne IV          5.2   2s2.2p3 2P3/2 - 2s.2p4 2D3/2
521.7670     2.71e+05 Ca X           5.9   5s 2S1/2 - 6p 2P1/2
521.8150     1.20e+10 Ne IV          5.2   2s2.2p3 2P3/2 - 2s.2p4 2D5/2
521.8550     1.35e+09 Ca IX          5.8   3s 3p 3P1 - 3p2 1D2
521.8610     1.25e+06 Si III         4.8   3s 3p 3P2 - 3p 4p 3D1
522.0070     1.11e+08 S IV           5.1   3s.3p2 4P3/2 - 3s.3p(3P).4s 4P1/2
522.1720     1.02e+06 O V            5.4   2p 3d 3P2 - 2p 5p 3D3
522.2130     1.64e+10 He I           4.4   1s2 1S0 - 1s.4p 1P1
522.2950     5.80e+06 Ne V           5.6   2s2 2p 3p 3P1 - 2s2 2p 4d 3P1
522.2950     2.78e+06 Ne V           5.6   2s2 2p 3p 3P1 - 2s2 2p 4d 3P0
522.3890     7.43e+05 Fe VI          5.2   3p63d3 2D5/2 - 3p63d24s 4F7/2
522.5380     1.18e+08 S IV           5.1   3s.3p2 4P5/2 - 3s.3p(3P).4s 4P3/2
522.6710     7.93e+06 Ti XI          5.9   3s 3d 3D3 - 3p 3d 3F4
522.8950     1.28e+06 Ar VII         5.6   3p 3d 3F2 - 3s 4d 3D1
523.3880     2.09e+06 Ne V           5.6   2s2 2p 3p 3P1 - 2s2 2p 4d 3P2
523.5030     3.64e+06 Ne V           5.6   2s2 2p 3p 3P2 - 2s2 2p 4d 3P1
524.0450     2.20e+07 Ar IX          5.9   2s2 2p5 3p 3D2 - 2s2 2p5 3d 3F3
524.5489     3.16e+05 N VI           5.9   1s.3p 3P1 - 1s.4s 3S1
524.5489     5.23e+05 N VI           5.9   1s.3p 3P2 - 1s.4s 3S1
524.6020     1.72e+07 Ne V           5.6   2s2 2p 3p 3P2 - 2s2 2p 4d 3P2
524.6780     1.26e+07 Ca IX          5.8   3s 3d 3D1 - 3p 3d 3D2
524.8780     3.78e+07 Ar VII         5.6   3p 3d 1P1 - 3d2 1S0
524.9260     1.04e+07 Ca IX          5.8   3s 3d 3D2 - 3p 3d 3D3
525.0470     6.01e+07 Ca IX          5.8   3s 3d 3D2 - 3p 3d 3D2
525.3370     3.63e+05 Cl VI          5.4   3p 3d 3F4 - 3p 4p 3D3
525.4320     3.83e+05 Fe VI          5.2   3p63d3 2D3/2 - 3p63d24s 4F5/2
525.4830     6.48e+07 Ca IX          5.8   3s 3d 3D3 - 3p 3d 3D3
525.6050     4.54e+05 Ca IX          5.8   3s 3d 3D3 - 3p 3d 3D2
525.7040     2.04e+06 N III          5.0   2s 2p2 2P3/2 - 2s 2p 3d 4P5/2
525.7940     4.69e+11 O III          5.0   2s2 2p2 1D2 - 2s 2p3 1P1
525.9200     1.28e+07 Ne V           5.6   2s2 2p 3p 1P1 - 2s 2p2 3p 1D2
525.9330     4.86e+06 P IV           5.1   3s 3p 1P1 - 3s 4d 1D2
525.9500     1.42e+06 Al IV          5.4   2s2 2p5 3p 3D3 - 2s2 2p5 5s 3P2
525.9830     2.48e+06 N II           4.7   2s2.2p2 3P0 - 2s2.2p.3d 1P1
526.1810     4.36e+05 O IV           5.3   2p3 2P3/2 - 2s 2p 3p 4P5/2
526.2110     4.05e+07 Ca IX          5.8   3s 3d 3D1 - 3p 3d 3D1
526.2580     1.35e+07 Ca VIII        5.8   3s.3p2 2P3/2 - 3s.3p(3P).3d 2D5/2
526.2770     2.46e+06 Ca VIII        5.8   3s.3p2 2P3/2 - 3s.3p(3P).3d 2D3/2
526.3450     3.22e+05 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 1P1
526.4650     3.56e+09 Ar VIII        5.7   3p 2P3/2 - 3d 2D5/2
526.5060     1.23e+06 Ar IX          5.9   2s2 2p5 3p 1D2 - 2s2 2p5 3d 3D2
526.5820     1.61e+06 Ca IX          5.8   3s 3d 3D2 - 3p 3d 3D1
526.6960     2.43e+07 Ne V           5.6   2s2 2p 3p 3P1 - 2s2 2p 4d 3D2
526.7070     1.80e+06 Ar VII         5.6   3p 3d 3F3 - 3s 4d 3D2
526.7310     3.46e+07 O V            5.4   2s 3d 1D2 - 2s 5p 1P1
526.7900     6.75e+05 Al IV          5.4   2s2 2p5 3p 3D2 - 2s2 2p5 5s 1P1
526.8010     1.25e+06 Fe XI          6.0   3s2 3p3 3d 1F3 - 3s 3p4 3d 3D3
526.8670     3.82e+08 Ar VIII        5.7   3p 2P3/2 - 3d 2D3/2
526.9230     4.39e+07 Ne V           5.6   2s2 2p 3p 3P2 - 2s2 2p 4d 3D3
527.0230     2.08e+07 Mg VII         5.8   2s2 2p2 1S0 - 2s 2p3 3P1
527.1590     2.01e+07 Ar IX          5.9   2s2 2p5 3p 1D2 - 2s2 2p5 3d 3D3
527.7640     1.46e+06 O V            5.4   2p 3d 1F3 - 2p 5p 1D2
527.8716     3.08e+05 N VI           6.0   1s.3p 1P1 - 1s.4d 1D2
527.9250     3.58e+05 Ne V           5.6   2s2 2p 3p 3P2 - 2s2 2p 4d 3D2
528.1280     4.25e+05 Al VII         5.8   2s2.2p3 2P1/2 - 2s.2p4 4P1/2
528.2380     3.49e+05 Al IV          5.4   2s2 2p5 3p 3D2 - 2s2 2p5 5s 3P2
528.5160     2.99e+06 Ne VI          5.7   2s 2p 3s 4P3/2 - 2p2 3s 4P5/2
528.5290     1.28e+06 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 1F3
528.6080     2.80e+07 S V            5.2   3p2 1S0 - 3p 4s 1P1
528.6480     9.17e+07 Ar IV          5.1   3s2.3p3 2P1/2 - 3s.3p4 2P1/2
528.7870     1.91e+06 Fe VIII        5.8   3s2 3p6 4d 2D3/2 - 3s2 3p5 3d 4s 2P3/2
528.8880     2.33e+07 Ca IX          5.8   3s 3d 3D1 - 3p 3d 3P0
528.8960     1.33e+07 Ar IX          5.9   2s2 2p5 3p 3P1 - 2s2 2p5 3d 3D2
529.0340     2.91e+05 Ne VI          5.7   2s 2p 3p 4P1/2 - 2p2 3p 4S3/2
529.1430     1.11e+08 Ar IV          5.1   3s2.3p3 2P3/2 - 3s.3p4 2P1/2
529.1660     1.12e+09 O V            5.4   2s 3s 3S1 - 2s 4p 3P2
529.2410     6.07e+08 Si VII         5.8   2s2.2p3(4S).3s 3S1 - 2s2.2p3(2P).3p 3P1
529.2420     5.04e+08 O V            5.4   2s 3s 3S1 - 2s 4p 3P1
529.2720     2.13e+08 O V            5.4   2s 3s 3S1 - 2s 4p 3P0
529.3550     3.84e+08 N II           4.7   2s2.2p2 3P0 - 2s2.2p.3d 3P1
529.3710     1.18e+06 O VI           5.8   1s2.4p 2P3/2 - 1s2.8d 2D5/2
529.4130     4.31e+08 N II           4.7   2s2.2p2 3P1 - 2s2.2p.3d 3P0
529.4190     4.21e+05 Ar IX          5.9   2s2 2p5 3p 3P0 - 2s2 2p5 3d 3D1
529.4310     1.02e+06 N IV           5.2   2s2 1S0 - 2p 2p 1D2
529.4530     1.97e+08 Si VII         5.8   2s2.2p3(4S).3s 3S1 - 2s2.2p3(2P).3p 3P0
529.4910     3.61e+08 N II           4.7   2s2.2p2 3P1 - 2s2.2p.3d 3P1
529.6250     3.14e+07 Ar IX          5.9   2s2 2p5 3p 3D3 - 2s2 2p5 3d 3F4
529.6370     4.42e+08 N II           4.7   2s2.2p2 3P1 - 2s2.2p.3d 3P2
529.7220     5.52e+08 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 3P1
529.7400     1.39e+07 O VI           5.7   1s2.3d 2D3/2 - 1s2.4p 2P3/2
529.8670     1.75e+09 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 3P2
529.8830     1.25e+08 O VI           5.7   1s2.3d 2D5/2 - 1s2.4p 2P3/2
529.9190     6.95e+07 O VI           5.7   1s2.3d 2D3/2 - 1s2.4p 2P1/2
529.9560     5.61e+05 Ne VI          5.7   2s 2p 3p 4P3/2 - 2p2 3p 4S3/2
529.9700     2.96e+06 Ar VII         5.6   3p 3d 3F4 - 3s 4d 3D3
530.0410     1.26e+08 N III          5.1   2s 2p2 2P1/2 - 2s 2p 3d 2D3/2
530.1330     1.67e+07 Fe VIII        5.8   3s2 3p6 4d 2D5/2 - 3s2 3p5 3d 4s 2P3/2
530.2530     8.56e+08 Si VII         5.8   2s2.2p3(4S).3s 3S1 - 2s2.2p3(2P).3p 3P2
530.2720     2.23e+08 N III          5.1   2s 2p2 2P3/2 - 2s 2p 3d 2D5/2
530.2750     4.25e+09 C II           4.7   2s2 2p 2P1/2 - 2s 2p 3p 2D3/2
530.3510     2.46e+07 N III          5.1   2s 2p2 2P3/2 - 2s 2p 3d 2D3/2
530.3590     7.67e+09 C II           4.7   2s2 2p 2P3/2 - 2s 2p 3p 2D5/2
530.4190     2.99e+05 Al IV          5.4   2s2 2p5 3p 3D1 - 2s2 2p5 5s 1P1
530.4540     8.61e+08 C II           4.7   2s2 2p 2P3/2 - 2s 2p 3p 2D3/2
530.6550     1.84e+07 Ar IX          5.9   2s2 2p5 3p 3P2 - 2s2 2p5 3d 1F3
530.7290     5.05e+05 K VIII         5.8   3p 3d 1P1 - 3s 4d 1D2
530.7850     6.90e+06 Ne VI          5.7   2s 2p 3s 4P5/2 - 2p2 3s 4P5/2
530.8190     2.84e+09 Ca IX          5.8   3s 3p 3P2 - 3p2 1D2
531.1490     7.98e+05 Ne VI          5.7   2s 2p 3p 4P5/2 - 2p2 3p 4S3/2
531.6340     6.92e+07 Ar IV          5.1   3s2.3p3 2P1/2 - 3s.3p4 2P3/2
532.1020     7.29e+05 Ne VI          5.7   2s 2p 3p 4D5/2 - 2p2 3p 4P5/2
532.1350     1.75e+08 Ar IV          5.1   3s2.3p3 2P3/2 - 3s.3p4 2P3/2
532.1550     1.18e+06 Mg VII         5.8   2s 2p3 1D2 - 2p4 3P2
532.2740     1.69e+06 Fe XIV         6.2   3s.3p2 2P1/2 - 3p3 2D3/2
532.4220     2.64e+09 Ar IV          5.1   3s2.3p3 4S3/2 - 3s2.3p2(3P)3d 4D5/2
532.4740     4.92e+07 S VIII         5.9   2s2.2p4(3P).3s 2P1/2 - 2s2.2p4(1D).3p 2P3/2
532.5180     3.08e+06 Al VII         5.8   2s2.2p3 2P3/2 - 2s.2p4 4P3/2
533.2330     3.69e+05 C III          5.0   2p2 1D2 - 2p 3d 3F3
533.3020     6.29e+06 C III          5.0   2p2 1D2 - 2p 3d 3F2
533.3820     9.53e+05 Ne V           5.6   2s2 2p 3p 3P1 - 2s2 2p 4d 1D2
533.5110     1.08e+09 N II           4.7   2s2.2p2 3P0 - 2s2.2p.3d 3D1
533.5330     6.16e+05 Al IX          5.9   2s 2p2 2S1/2 - 2p3 2D3/2
533.5440     2.72e+06 Ti XI          5.9   3s 3d 3D2 - 3p 3d 3F3
533.5810     2.40e+09 N II           4.7   2s2.2p2 3P1 - 2s2.2p.3d 3D2
533.6260     1.14e+09 Ar IV          5.1   3s2.3p3 4S3/2 - 3s2.3p2(3P)3d 4D3/2
533.6500     7.52e+08 N II           4.7   2s2.2p2 3P1 - 2s2.2p.3d 3D1
533.7290     4.39e+09 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 3D3
533.8150     6.90e+08 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 3D2
533.8830     5.53e+06 S V            5.2   3s 3p 3P1 - 3s 3d 1D2
533.8840     4.26e+07 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 3D1
533.9170     5.29e+05 Ca IX          5.8   3s 3d 3D1 - 3p 3d 3P1
533.9320     2.14e+08 Ar IV          5.1   3s2.3p3 4S3/2 - 3s2.3p2(3P)3d 4D1/2
533.9820     2.03e+06 Ar IX          5.9   2s2 2p5 3p 1D2 - 2s2 2p5 3d 1D2
534.0950     2.73e+06 Ne VI          5.7   2s 2p 3p 4D7/2 - 2p2 3p 4P5/2
534.1620     4.17e+05 O VI           5.8   1s2.4p 2P1/2 - 1s2.8s 2S1/2
534.1790     1.87e+06 Ne V           5.6   2s 2p2 3s 3P2 - 2s2 2p 5d 3P2
534.2910     1.53e+06 Ne VI          5.7   2s 2p 3p 4D5/2 - 2p2 3p 4P3/2
534.2990     2.57e+07 Ca IX          5.8   3s 3d 3D2 - 3p 3d 3P1
534.3440     8.33e+05 O VI           5.8   1s2.4p 2P3/2 - 1s2.8s 2S1/2
534.3650     8.74e+05 Ne III         5.1   2s.2p5 3P2 - 2s2.2p3(2D).3p 3F3
534.4710     2.82e+06 Fe XII         6.1   3s 3p4 4P5/2 - 3s2 3p2 3d 2F7/2
534.5270     1.98e+06 S IV           5.1   3s.3p2 2D5/2 - 3s.3p(1P).3d 2D5/2
534.6280     2.61e+05 P V            5.2   3d 2D5/2 - 5p 2P3/2
534.6370     4.74e+07 N II           4.7   2s2.2p2 3P1 - 2s2.2p.3d 1D2
534.7950     1.39e+06 S V            5.2   3s 3d 3D3 - 3p 4s 3P2
534.8170     4.18e+05 Mg IX          5.9   2s 3d 1D2 - 2p 3d 1P1
534.8720     2.39e+06 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 1D2
534.8910     4.83e+05 Ti XI          5.9   3s 3d 3D3 - 3p 3d 3F3
534.9220     4.09e+05 S IV           5.1   3s.3p2 2D5/2 - 3s.3p(1P).3d 2D3/2
534.9700     7.63e+05 Al IV          5.4   2s2 2p5 3p 3P2 - 2s2 2p5 5s 3P1
535.2880     1.16e+09 C III          4.9   2p2 1D2 - 2p 3d 1D2
535.3230     3.55e+06 Ne V           5.6   2s 2p2 3s 3P2 - 2s2 2p 5d 3D3
535.4180     5.47e+05 Al VIII        5.9   2s2 2p 3s 3P1 - 2s 2p2 3s 3P2
535.4810     5.81e+07 O III          4.9   2s2 2p2 3P2 - 2s 2p3 1D2
535.6190     4.20e+05 Ne VI          5.7   2s 2p 3d 2F5/2 - 2p2 3d 2F5/2
535.7890     4.67e+06 Ar IV          5.1   3s2.3p3 2D5/2 - 3s2.3p2(3P)3d 2G9/2
535.8330     6.71e+06 Si V           5.6   2s2 2p5 3p 3D2 - 2s2 2p5 4s 1P1
535.9550     5.33e+08 O VI           5.6   1s2.3p 2P1/2 - 1s2.4s 2S1/2
536.0180     1.02e+06 Ne V           5.6   2s2 2p 3p 3P2 - 2s2 2p 4d 3F3
536.0630     3.57e+05 S V            5.2   3s 3p 3P2 - 3s 3d 1D2
536.0740     3.62e+09 Ar IV          5.1   3s2.3p3 2D5/2 - 3s2.3p2(3P)3d 2G7/2
536.0900     6.89e+07 Ca IX          5.8   3s 3d 1D2 - 3p 3d 1P1
536.0920     3.20e+05 Ne III         5.1   2s.2p5 3P1 - 2s2.2p3(2D).3p 3F2
536.3000     7.04e+07 N II           4.7   2s2.2p2 3P1 - 2s2.2p.3d 3F2
536.3650     4.58e+08 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 3F3
536.4050     1.06e+09 O VI           5.6   1s2.3p 2P3/2 - 1s2.4s 2S1/2
536.4730     2.09e+06 C II           4.7   2s2 2p 2P3/2 - 2s 2p 3p 4P5/2
536.5360     2.87e+07 N II           4.7   2s2.2p2 3P2 - 2s2.2p.3d 3F2
536.5370     8.93e+05 C II           4.7   2s2 2p 2P3/2 - 2s 2p 3p 4P3/2
536.5380     1.11e+09 S III          4.8   3s2.3p2 1S0 - 3s2.3p.4d 1P1
536.7320     1.08e+06 Al V           5.6   2s2 2p4 3p 4P3/2 - 2s2 2p4 4s 4P1/2
536.8610     1.25e+06 Ar IV          5.1   3s2.3p3 2P3/2 - 3s2.3p2(3P)3d 4P3/2
536.8810     5.72e+05 Ca IX          5.8   3s 3d 3D1 - 3p 3d 3P2
536.9520     4.72e+06 Ne IV          5.3   2s.2p4 2S1/2 - 2p5 2P1/2
537.0300     5.36e+10 He I           4.4   1s2 1S0 - 1s.3p 1P1
537.2589     1.04e+06 N VI           5.9   1s.3p 1P1 - 1s.4s 1S0
537.3240     3.17e+05 Al IV          5.4   2s2 2p5 3p 3P1 - 2s2 2p5 5s 3P1
537.7300     5.36e+05 Ne VI          5.7   2s 2p 3d 2F7/2 - 2p2 3d 2F7/2
537.8320     3.88e+10 O II           4.8   2s2.2p3 2D3/2 - 2s.2p4 2P1/2
537.8510     6.85e+07 Ca IX          5.8   3s 3d 3D3 - 3p 3d 3P2
538.0800     3.39e+10 C III          4.9   2s 2p 3P0 - 2s 3s 3S1
538.0910     1.72e+07 Ca IX          5.8   3s 4s 3S1 - 3p 4s 3P2
538.1490     1.02e+11 C III          4.9   2s 2p 3P1 - 2s 3s 3S1
538.2110     3.20e+05 S V            5.2   3s 3d 3D1 - 3p 4s 3P0
538.2590     5.65e+05 Al IV          5.4   2s2 2p5 3p 1D2 - 2s2 2p5 5s 1P1
538.2620     6.83e+10 O II           4.8   2s2.2p3 2D5/2 - 2s.2p4 2P3/2
538.3120     1.69e+11 C III          4.9   2s 2p 3P2 - 2s 3s 3S1
538.3200     7.74e+09 O II           4.8   2s2.2p3 2D3/2 - 2s.2p4 2P3/2
538.3480     4.28e+05 Ar IV          5.1   3s2.3p3 2P3/2 - 3s2.3p2(3P)3d 4P5/2
538.3670     4.12e+07 Ne VI          5.7   2s2 3d 2D3/2 - 2s2 4p 2P3/2
538.3850     7.53e+05 Ar X           6.0   2s2.2p4(3P).3p 4P5/2 - 2s2.2p4(3P).3d 4D5/2
538.4220     1.24e+08 Ar VII         5.6   3p2 1D2 - 3p 3d 1D2
538.4880     2.81e+05 Cl VI          5.4   3p 3d 1D2 - 3d2 1D2
538.5870     3.72e+08 Ne VI          5.7   2s2 3d 2D5/2 - 2s2 4p 2P3/2
538.6820     5.04e+05 C III          4.9   2p2 3P2 - 2p 3p 3D3
538.7280     2.71e+05 C III          4.9   2p2 3P1 - 2p 3p 3D1
538.7950     3.31e+05 C III          4.9   2p2 3P2 - 2p 3p 3D2
538.8510     7.82e+05 Ar IX          5.9   2s2 2p5 3p 3D3 - 2s2 2p5 3d 3P2
538.9030     8.09e+05 Al V           5.6   2s2 2p4 3p 4P5/2 - 2s2 2p4 4s 4P3/2
538.9680     1.32e+06 S XII          6.2   2s2 2p 2P3/2 - 2s 2p2 4P3/2
539.0860     1.17e+11 O II           4.7   2s2.2p3 4S3/2 - 2s2.2p2(3P).3s 4P5/2
539.1220     2.94e+07 S IV           5.1   3s.3p2 2S1/2 - 3s.3p(1P).4s 2P3/2
539.2580     4.58e+05 Al VIII        5.9   2s2 2p 3s 3P0 - 2s 2p2 3s 3P1
539.2870     1.11e+07 S IV           5.1   3s.3p2 2S1/2 - 3s.3p(1P).4s 2P1/2
539.3860     1.73e+06 O VI           5.7   1s2.4d 2D3/2 - 1s2.8f 2F5/2
539.3950     3.76e+09 Ca VII         5.7   3s2.3p2 3P0 - 3s.3p3 3P1
539.4410     2.98e+07 Si X           6.0   2s 2p2 2P1/2 - 2p3 2D3/2
539.5470     8.25e+10 O II           4.7   2s2.2p3 4S3/2 - 2s2.2p2(3P).3s 4P3/2
539.6070     3.05e+06 Al VII         5.8   2s2.2p3 2P3/2 - 2s.2p4 4P5/2
539.7410     1.19e+07 Ne IV          5.3   2s.2p4 2S1/2 - 2p5 2P3/2
539.7710     3.04e+05 Al IV          5.4   2s2 2p5 3p 1D2 - 2s2 2p5 5s 3P2
539.8540     3.97e+10 O II           4.7   2s2.2p3 4S3/2 - 2s2.2p2(3P).3s 4P1/2
539.9470     9.49e+05 O VI           5.7   1s2.4f 2F5/2 - 1s2.8g 2G7/2
539.9740     3.60e+06 O VI           5.8   1s2.4f 2F7/2 - 1s2.8g 2G9/2
540.1700     8.58e+05 O IV           5.3   2s2 3p 2P3/2 - 2s 2p 4p 2P3/2
540.4210     3.04e+05 O IV           5.3   2s2 3p 2P1/2 - 2s 2p 4p 2P1/2
540.6570     1.84e+06 Mg IX          5.9   2s 3s 1S0 - 2p 3s 1P1
540.9880     5.45e+07 Ne III         5.1   2s.2p5 3P2 - 2s2.2p3(2D).3p 3D3
540.9970     4.69e+05 O VI           5.8   1s2.4d 2D3/2 - 1s2.8p 2P1/2
541.0730     3.39e+06 Ar VII         5.6   3p 3d 1D2 - 3s 4d 1D2
541.1260     4.53e+10 Ne IV          5.2   2s2.2p3 4S3/2 - 2s.2p4 4P1/2
541.1530     4.21e+05 Al V           5.6   2s2 2p4 3p 4P3/2 - 2s2 2p4 4s 4P3/2
541.1920     8.45e+06 Ne III         5.1   2s.2p5 3P2 - 2s2.2p3(2D).3p 3D2
541.2240     6.58e+05 Ne III         5.1   2s.2p5 3P2 - 2s2.2p3(2D).3p 3D1
541.3570     7.07e+06 Si V           5.6   2s2 2p5 3p 3D1 - 2s2 2p5 4s 1P1
541.4190     7.86e+06 Ca XI          5.9   2s2 2p5 3s 3P0 - 2s2 2p5 3p 3P1
541.4500     1.48e+06 Ar X           6.0   2s2.2p4(3P).3p 4D5/2 - 2s2.2p4(3P).3d 4F7/2
541.5890     3.76e+06 Si IX          5.9   2s2 2p2 1S0 - 2s 2p3 3D1
541.6120     1.76e+06 Ar X           6.0   2s2.2p4(3P).3p 4P5/2 - 2s2.2p4(3P).3d 4D7/2
541.6310     1.05e+06 Ar IX          5.9   2s2 2p5 3p 3D2 - 2s2 2p5 3d 3P2
541.7000     4.19e+05 Ar X           6.0   2s2.2p4(3P).3p 4P3/2 - 2s2.2p4(3P).3d 4D3/2
541.7160     3.18e+05 Ne V           5.6   2s2 2p 3p 3D1 - 2s 2p2 3p 1D2
541.7890     1.69e+07 S IV           5.1   3s.3p2 2D3/2 - 3s.3p(1P).3d 2P1/2
541.8900     4.69e+06 S IV           5.1   3s.3p2 2D3/2 - 3s.3p(1P).3d 2P3/2
542.0290     3.82e+07 S IV           5.1   3s.3p2 2D5/2 - 3s.3p(1P).3d 2P3/2
542.0760     9.09e+10 Ne IV          5.2   2s2.2p3 4S3/2 - 2s.2p4 4P3/2
542.2520     4.07e+05 S IX           6.0   2s2.2p3(2D).3p 3F4 - 2s2.2p3(2P).3d 3F4
542.2610     7.71e+08 Ca IX          5.8   3s 3p 1P1 - 3p2 1S0
542.4110     8.84e+06 N IV           5.2   2s 3p 1P1 - 2s 7d 1D2
542.4760     3.23e+05 Al VIII        5.9   2s2 2p 3s 3P1 - 2s 2p2 3s 3P1
542.5720     9.78e+06 P V            5.2   3p 2P1/2 - 4s 2S1/2
542.9170     2.81e+07 Ne III         5.1   2s.2p5 3P1 - 2s2.2p3(2D).3p 3D2
